,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
52,GA,HEROIN,0.0,1.0,2015,2,0
53,NH,HEROIN,11.0,9.1,2015,2,650
54,FL,HEROIN,33.0,1.8,2015,2,480
55,MD,HEROIN,0.0,0.32,2015,2,0
56,NM,HEROIN,0.0,2200.0,2015,2,0
57,MD,HEROIN,40.0,0.29,2015,2,40
58,WV,HEROIN,0.0,0.32,2015,2,0
59,NY,HEROIN,75.0,1.9,2015,2,0
60,TN,HEROIN,0.0,130.0,2015,2,0
61,AZ,HEROIN,0.0,5000.0,2015,2,0
62,AZ,HEROIN,35.0,1.7,2015,2,0
63,FL,HEROIN,0.0,8.3,2015,2,0
64,TX,HEROIN,0.0,1700.0,2015,2,0
65,MD,HEROIN,0.0,0.001,2015,2,0
66,WV,HEROIN,0.0,0.1,2015,2,0
67,LA,HEROIN,33.0,14.0,2015,2,1500
68,CA,HEROIN,58.0,1.9,2015,2,0
69,NM,HEROIN,0.0,380.0,2015,2,0
70,AZ,HEROIN,0.0,1500.0,2015,2,0
71,CA,HEROIN,0.0,2100.0,2015,2,0
72,NY,HEROIN,0.0,0.3,2015,2,140
73,TN,HEROIN,0.0,0.001,2015,2,0
74,WV,HEROIN,0.0,0.71,2015,2,0
75,NY,HEROIN,0.0,120.0,2015,2,0
76,WV,HEROIN,0.0,1.2,2015,2,0
77,NY,HEROIN,20.0,1.9,2015,2,1200
78,TN,HEROIN,0.0,110.0,2015,2,0
79,MT,HEROIN,22.0,0.9,2015,2,550
80,CA,HEROIN,41.0,16.0,2015,2,700
81,FL,HEROIN,6.0,14.0,2015,2,1400
82,PA,HEROIN,0.0,20.0,2015,2,0
83,AZ,HEROIN,0.0,1100.0,2015,2,0
84,NM,HEROIN,0.0,970.0,2015,2,0
85,FL,HEROIN,7.0,1.0,2015,2,25
86,FL,HEROIN,0.0,0.13,2015,2,0
87,CA,HEROIN,0.0,3000.0,2015,2,0
88,WV,HEROIN,0.0,0.46,2015,2,0
89,CA,HEROIN,45.0,2.0,2015,2,0
90,NH,HEROIN,11.0,2.0,2015,2,650
91,CA,HEROIN,0.0,1000.0,2015,2,0
92,WV,HEROIN,0.0,0.17,2015,2,0
93,WV,HEROIN,0.0,0.001,2015,2,0
94,VA,HEROIN,0.0,10.0,2015,2,0
95,PR,HEROIN,0.0,0.28,2015,2,30
96,TX,HEROIN,0.0,5900.0,2015,2,0
97,TX,HEROIN,93.0,1.9,2015,2,0
98,FL,HEROIN,39.0,0.79,2015,2,130
99,MI,HEROIN,11.0,2.0,2015,3,0
100,CA,HEROIN,0.0,110.0,2015,3,0
101,NH,HEROIN,0.0,30.0,2015,3,0
102,MO,HEROIN,82.0,3.6,2015,3,0
103,NM,HEROIN,90.0,2.0,2015,3,0
104,CA,HEROIN,10.0,2.0,2015,3,900
105,MO,HEROIN,0.0,3000.0,2015,3,0
106,NY,HEROIN,0.0,31.0,2015,3,0
107,VA,HEROIN,12.0,15.0,2015,3,1500
108,NY,HEROIN,0.0,50.0,2015,3,0
109,VA,HEROIN,0.0,0.14,2015,3,0
110,MI,HEROIN,0.0,5.4,2015,3,0
111,CA,HEROIN,0.0,23.0,2015,3,900
112,UT,HEROIN,51.0,1.9,2015,3,0
113,HI,HEROIN,32.0,1.5,2015,3,400
114,CA,HEROIN,85.0,1.9,2015,3,0
115,TX,HEROIN,0.0,18000.0,2015,3,0
116,CA,HEROIN,0.0,420.0,2015,3,0
117,PA,HEROIN,5.0,8.8,2015,3,1600
118,MA,HEROIN,67.0,1.1,2015,3,200
119,MO,HEROIN,0.0,3500.0,2015,3,0
120,MI,HEROIN,80.0,0.62,2015,3,90
121,TX,HEROIN,24.0,1.9,2015,3,0
122,NM,HEROIN,0.0,1000.0,2015,3,0
123,MI,HEROIN,0.0,59.0,2015,3,0
124,NM,HEROIN,0.0,850.0,2015,3,0
125,NY,HEROIN,0.0,1.4,2015,3,0
126,TX,HEROIN,0.0,1100.0,2015,3,0
127,IL,HEROIN,83.0,2.4,2015,3,200
128,MI,HEROIN,0.0,6.0,2015,3,0
129,MO,HEROIN,19.0,2.0,2015,3,0
130,NY,HEROIN,69.0,1.9,2015,3,450
131,CA,HEROIN,0.0,23.0,2015,3,900
132,MD,HEROIN,90.0,5.5,2015,3,760
133,FL,HEROIN,0.0,520.0,2015,3,0
134,AL,HEROIN,0.0,5.4,2015,3,0
135,MO,HEROIN,39.0,1.9,2015,3,0
136,NH,HEROIN,0.0,8.4,2015,3,0
137,NM,HEROIN,0.0,50.0,2015,3,0
138,MI,HEROIN,0.0,8.5,2015,3,0
139,UT,HEROIN,0.0,2.6,2015,3,280
140,PA,HEROIN,0.0,600.0,2015,3,0
141,NY,HEROIN,0.0,240.0,2015,3,0
142,NY,HEROIN,0.0,1.8,2015,3,0
143,MD,HEROIN,91.0,4.8,2015,3,430
144,FL,HEROIN,33.0,0.41,2015,3,120
145,CA,HEROIN,0.0,24.0,2015,3,900
146,PA,HEROIN,19.0,2.2,2015,3,600
148,NY,HEROIN,0.0,450.0,2015,3,0
149,FL,HEROIN,34.0,3.6,2015,3,800
150,NY,HEROIN,0.0,190.0,2015,3,0
151,FL,HEROIN,0.0,0.14,2015,3,0
152,NY,HEROIN,0.0,60.0,2015,4,0
153,MD,HEROIN,0.0,0.001,2015,4,0
154,TX,HEROIN,87.0,2.0,2015,4,0
155,CA,HEROIN,94.0,2.0,2015,4,0
156,NY,HEROIN,0.0,3.5,2015,4,0
157,TX,HEROIN,0.0,3100.0,2015,4,0
158,NY,HEROIN,63.0,2.1,2015,4,0
159,MO,HEROIN,55.0,0.69,2015,4,150
160,CA,HEROIN,0.0,490.0,2015,4,0
161,NY,HEROIN,0.0,1.6,2015,4,0
162,FL,HEROIN,47.0,6.8,2015,4,1400
163,VT,HEROIN,49.0,0.83,2015,4,150
164,UT,HEROIN,21.0,26.0,2015,4,1100
165,MD,HEROIN,0.0,0.001,2015,4,0
166,CA,HEROIN,0.0,0.001,2015,4,0
167,MO,HEROIN,0.0,23.0,2015,4,0
168,NY,HEROIN,14.0,2.4,2015,4,500
169,CA,HEROIN,59.0,23.0,2015,4,850
170,CA,HEROIN,0.0,2400.0,2015,4,0
171,NY,HEROIN,0.0,0.001,2015,4,0
172,TX,HEROIN,1.0,2.0,2015,4,0
173,MD,HEROIN,0.0,0.001,2015,4,0
174,CA,HEROIN,0.0,0.001,2015,4,0
175,CA,HEROIN,68.0,2.0,2015,4,0
176,MD,HEROIN,28.0,2.0,2015,4,0
177,MD,HEROIN,0.0,0.5,2015,4,0
178,MD,HEROIN,0.0,0.001,2015,4,0
179,NY,HEROIN,9.0,20.0,2015,4,1200
180,TX,HEROIN,93.0,1.9,2015,4,0
181,CA,HEROIN,66.0,23.0,2015,4,800
182,MD,HEROIN,0.0,0.001,2015,4,0
183,MD,HEROIN,0.0,0.001,2015,4,0
184,OR,HEROIN,0.0,0.53,2015,4,0
185,TX,HEROIN,0.0,11000.0,2015,4,0
186,TX,HEROIN,0.0,56.0,2015,4,0
187,AK,HEROIN,0.0,69.0,2015,4,0
188,AZ,HEROIN,0.0,1100.0,2015,4,0
189,TX,HEROIN,0.0,770.0,2015,4,0
190,NY,HEROIN,37.0,20.0,2015,4,1200
191,NY,HEROIN,0.0,1.5,2015,4,0
192,CA,HEROIN,0.0,24.0,2015,4,0
193,MD,HEROIN,0.0,17.0,2015,4,0
194,CA,HEROIN,0.0,1.0,2015,4,0
195,NY,HEROIN,0.0,12.0,2015,4,0
196,MD,HEROIN,0.0,0.001,2015,4,0
197,MD,HEROIN,0.0,0.001,2015,4,0
198,NY,HEROIN,73.0,1.9,2015,4,450
199,FL,HEROIN,0.0,57.0,2015,4,0
200,CA,HEROIN,0.0,1500.0,2015,4,0
201,NV,HEROIN,0.0,0.001,2015,4,0
202,PA,HEROIN,0.0,6.5,2015,4,0
203,CA,HEROIN,59.0,2.0,2015,4,800
204,NY,HEROIN,0.0,0.1,2015,4,0
205,MD,HEROIN,0.0,0.001,2015,4,0
206,NM,HEROIN,0.0,4000.0,2015,4,0
207,NM,HEROIN,81.0,1.9,2015,4,0
208,NY,HEROIN,0.0,0.047,2015,4,500
209,AZ,HEROIN,49.0,2.1,2015,4,0
210,NY,HEROIN,0.0,390.0,2015,4,0
211,MO,HEROIN,0.0,76.0,2015,5,0
212,VA,HEROIN,0.0,730.0,2015,5,0
213,MO,HEROIN,0.0,8.1,2015,5,0
214,NM,HEROIN,0.0,6000.0,2015,5,0
215,VA,HEROIN,0.0,73.0,2015,5,0
216,MO,HEROIN,0.0,0.083,2015,5,0
217,MI,HEROIN,22.0,4.2,2015,5,700
218,TX,HEROIN,0.0,490.0,2015,5,0
219,NM,HEROIN,0.0,500.0,2015,5,0
220,VA,HEROIN,0.0,290.0,2015,5,0
221,NY,HEROIN,0.0,5000.0,2015,5,0
222,CA,HEROIN,0.0,3800.0,2015,5,0
223,VA,HEROIN,0.0,0.001,2015,5,0
224,CA,HEROIN,0.0,200.0,2015,5,0
225,MD,HEROIN,45.0,2.0,2015,5,0
226,MO,HEROIN,0.0,130.0,2015,5,0
227,AK,HEROIN,11.0,2.1,2015,5,0
228,NY,HEROIN,0.0,870.0,2015,5,0
229,VA,HEROIN,64.0,2.0,2015,5,0
230,NJ,HEROIN,0.0,1.1,2015,5,0
231,NM,HEROIN,0.0,960.0,2015,5,0
232,CA,HEROIN,94.0,1.9,2015,5,0
233,NV,HEROIN,0.0,1900.0,2015,5,0
234,NJ,HEROIN,21.0,200.0,2015,5,0
235,MD,HEROIN,0.0,940.0,2015,5,0
236,OR,HEROIN,45.0,2.0,2015,5,0
237,MD,HEROIN,0.0,0.95,2015,5,0
238,MO,HEROIN,58.0,0.99,2015,5,200
239,KY,HEROIN,0.0,0.001,2015,5,0
240,VA,HEROIN,0.0,34.0,2015,5,0
241,NH,HEROIN,0.0,10.0,2015,5,500
242,AK,HEROIN,0.0,17.0,2015,5,0
243,NH,HEROIN,0.0,20.0,2015,5,1000
244,MO,HEROIN,0.0,0.54,2015,5,0
245,NV,HEROIN,82.0,2.0,2015,5,0
246,MO,HEROIN,0.0,18.0,2015,5,0
247,MO,HEROIN,0.0,1.9,2015,5,0
248,MO,HEROIN,0.0,0.35,2015,5,0
249,NY,HEROIN,82.0,2.0,2015,5,0
250,MO,HEROIN,34.0,2.1,2015,5,0
251,FL,HEROIN,0.0,1000.0,2015,5,0
252,OR,HEROIN,0.0,2000.0,2015,5,0
253,CA,HEROIN,0.0,4000.0,2015,6,0
254,LA,HEROIN,0.0,4.7,2015,6,0
255,CA,HEROIN,0.0,2000.0,2015,6,0
256,LA,HEROIN,0.0,0.81,2015,6,0
257,MI,HEROIN,0.0,97.0,2015,6,0
258,UT,HEROIN,49.0,2.1,2015,6,0
259,MO,HEROIN,57.0,1.0,2015,6,200
260,MO,HEROIN,54.0,0.88,2015,6,150
261,TN,HEROIN,0.0,0.22,2015,6,0
262,KY,HEROIN,48.0,2.0,2015,6,1300
263,CA,HEROIN,0.0,510.0,2015,6,0
264,KY,HEROIN,50.0,12.0,2015,6,1300
265,NM,HEROIN,0.0,3.1,2015,6,0
266,TX,HEROIN,0.0,0.5,2015,6,0
267,MI,HEROIN,39.0,2.0,2015,6,0
268,WV,HEROIN,0.0,0.12,2015,6,0
269,LA,HEROIN,13.0,0.94,2015,6,200
270,UT,HEROIN,0.0,6500.0,2015,6,0
271,MO,HEROIN,36.0,0.86,2015,6,200
272,TX,HEROIN,0.0,8.1,2015,6,0
273,PA,HEROIN,63.0,0.16,2015,6,100
274,TX,HEROIN,76.0,2.0,2015,6,0
275,CA,HEROIN,50.0,2.0,2015,6,0
276,MN,HEROIN,0.0,0.06,2015,6,0
277,MO,HEROIN,93.0,2.0,2015,6,0
278,CA,HEROIN,0.0,0.4,2015,6,0
279,TX,HEROIN,0.0,0.92,2015,6,0
280,TX,HEROIN,0.0,0.001,2015,6,0
281,FL,HEROIN,0.0,93.0,2015,6,0
282,MO,HEROIN,0.0,3000.0,2015,6,0
283,TX,HEROIN,0.0,3000.0,2015,6,0
284,CA,HEROIN,0.0,2.9,2015,6,150
285,MO,HEROIN,38.0,24.0,2015,6,2000
286,TX,HEROIN,0.0,0.52,2015,6,0
287,TX,HEROIN,0.0,0.31,2015,6,0
288,PA,HEROIN,0.0,0.01,2015,6,0
289,TX,HEROIN,0.0,0.17,2015,6,0
290,VA,HEROIN,0.0,6.0,2015,6,0
291,CA,HEROIN,49.0,2.0,2015,6,0
292,VA,HEROIN,0.0,0.001,2015,6,0
293,TN,HEROIN,0.0,0.25,2015,6,0
294,MO,HEROIN,47.0,2.0,2015,6,0
295,WV,HEROIN,0.0,0.001,2015,6,0
296,MA,HEROIN,35.0,1.1,2015,6,0
297,VT,HEROIN,0.0,0.013000000000000001,2015,6,0
298,MI,HEROIN,45.0,1.9,2015,6,0
299,VA,HEROIN,0.0,0.001,2015,6,0
300,MO,HEROIN,0.0,1500.0,2015,6,0
301,LA,HEROIN,0.0,0.79,2015,6,180
302,TN,HEROIN,0.0,0.25,2015,6,0
303,IL,HEROIN,32.0,25.0,2015,6,1900
304,FL,HEROIN,0.0,5.3,2015,6,0
305,VT,HEROIN,0.0,25.0,2015,6,0
306,KY,HEROIN,51.0,12.0,2015,6,1300
307,TN,HEROIN,0.0,0.49,2015,6,0
308,LA,HEROIN,18.0,0.58,2015,6,160
309,NM,HEROIN,0.0,150.0,2015,6,0
310,KY,HEROIN,31.0,6.8,2015,6,770
311,CA,HEROIN,32.0,120.0,2015,6,700
312,LA,HEROIN,0.0,25.0,2015,6,0
313,NM,HEROIN,0.0,2000.0,2015,6,0
314,MI,HEROIN,0.0,150.0,2015,6,0
315,PR,HEROIN,0.0,2.1,2015,6,0
316,TX,HEROIN,0.0,500.0,2015,7,0
317,FL,HEROIN,0.0,19.0,2015,7,0
318,MO,HEROIN,87.0,2.0,2015,7,0
319,FL,HEROIN,19.0,2.0,2015,7,0
320,FL,HEROIN,0.0,0.42,2015,7,0
321,CA,HEROIN,0.0,3000.0,2015,7,0
322,FL,HEROIN,0.0,25.0,2015,7,0
323,FL,HEROIN,0.0,0.001,2015,7,0
324,FL,HEROIN,0.0,0.083,2015,7,0
325,CA,HEROIN,0.0,140.0,2015,7,0
326,NY,HEROIN,25.0,11.0,2015,7,600
327,TX,HEROIN,0.0,7000.0,2015,7,0
328,FL,HEROIN,0.0,0.001,2015,7,0
329,FL,HEROIN,20.0,1.1,2015,7,100
330,NY,HEROIN,85.0,0.58,2015,7,0
331,KY,HEROIN,0.0,0.13,2015,7,0
332,MI,HEROIN,0.0,26.0,2015,7,0
333,CA,HEROIN,0.0,53.0,2015,7,0
334,TX,HEROIN,44.0,2.2,2015,7,0
335,KY,HEROIN,0.0,3.9,2015,7,0
336,TX,HEROIN,91.0,2.2,2015,7,0
337,NY,HEROIN,48.0,9.1,2015,7,600
338,KY,HEROIN,50.0,2.0,2015,7,0
339,FL,HEROIN,0.0,10.0,2015,7,0
340,FL,HEROIN,0.0,0.94,2015,7,0
341,MA,HEROIN,30.0,2.4,2015,7,200
342,FL,HEROIN,0.0,0.91,2015,7,0
343,VA,HEROIN,0.0,0.024,2015,7,0
344,DE,HEROIN,75.0,1.3,2015,7,500
345,KY,HEROIN,50.0,24.0,2015,7,2700
346,UT,HEROIN,0.0,100.0,2015,7,0
347,KY,HEROIN,0.0,590.0,2015,7,0
348,CA,HEROIN,0.0,3000.0,2015,7,0
349,TX,HEROIN,0.0,1900.0,2015,7,0
350,TX,HEROIN,87.0,3.0,2015,7,600
351,TX,HEROIN,0.0,2500.0,2015,7,0
352,FL,HEROIN,0.0,0.001,2015,7,0
353,FL,HEROIN,0.0,13.0,2015,7,0
354,FL,HEROIN,0.0,20.0,2015,7,0
355,TX,HEROIN,0.0,0.51,2015,7,0
356,MI,HEROIN,26.0,1.9,2015,7,0
357,KY,HEROIN,0.0,8.1,2015,7,0
358,KY,HEROIN,0.0,130.0,2015,7,0
359,MO,HEROIN,40.0,3.5,2015,7,0
360,MO,HEROIN,0.0,1500.0,2015,7,0
361,FL,HEROIN,0.0,8.9,2015,7,0
362,TX,HEROIN,0.0,0.35,2015,7,0
363,CA,HEROIN,53.0,2.0,2015,7,0
364,NM,HEROIN,0.0,2000.0,2015,7,0
365,FL,HEROIN,0.0,32.0,2015,7,0
366,FL,HEROIN,0.0,14.0,2015,7,0
367,FL,HEROIN,0.0,0.61,2015,7,0
368,KY,HEROIN,0.0,0.33,2015,7,0
369,FL,HEROIN,0.0,20.0,2015,7,0
370,NY,HEROIN,20.0,2.0,2015,7,600
371,MA,HEROIN,12.0,3.9,2015,8,350
372,IL,HEROIN,0.0,1.3,2015,8,0
373,TX,HEROIN,0.0,0.001,2015,8,0
374,NY,HEROIN,10.0,9.1,2015,8,1000
375,TX,HEROIN,0.0,0.001,2015,8,0
376,GA,HEROIN,73.0,29.0,2015,8,2300
377,WV,HEROIN,29.0,19.0,2015,8,0
378,DE,HEROIN,47.0,7.3,2015,8,0
379,ME,HEROIN,18.0,0.32,2015,8,390
380,NY,HEROIN,1.0,0.059000000000000004,2015,8,0
381,PR,HEROIN,0.0,45.0,2015,8,0
382,CA,HEROIN,31.0,2.0,2015,8,0
383,TX,HEROIN,0.0,0.001,2015,8,0
384,NY,HEROIN,2.0,0.11,2015,8,0
385,TX,HEROIN,70.0,0.37,2015,8,40
386,NM,HEROIN,0.0,4000.0,2015,8,0
387,GA,HEROIN,49.0,0.96,2015,8,0
388,CA,HEROIN,0.0,2000.0,2015,8,0
389,OH,HEROIN,83.0,4.7,2015,8,0
390,CA,HEROIN,86.0,25.0,2015,8,1000
391,NY,HEROIN,0.0,0.5,2015,8,0
392,FL,HEROIN,24.0,0.35,2015,8,100
393,PA,HEROIN,65.0,2.7,2015,8,800
394,TX,HEROIN,0.0,0.27,2015,8,0
395,TX,HEROIN,0.0,170.0,2015,8,0
396,TX,HEROIN,0.0,0.18,2015,8,0
397,NV,HEROIN,0.0,19.0,2015,8,0
398,ME,HEROIN,0.0,76.0,2015,8,0
399,LA,HEROIN,0.0,31.0,2015,8,2300
400,NY,HEROIN,1.0,0.28,2015,8,0
401,FL,HEROIN,20.0,2.1,2015,8,100
402,CA,HEROIN,47.0,5.0,2015,8,330
403,NY,HEROIN,1.0,0.24,2015,8,0
404,OH,HEROIN,92.0,9.7,2015,8,0
405,CA,HEROIN,0.0,490.0,2015,8,0
406,OH,HEROIN,90.0,680.0,2015,8,0
407,NY,HEROIN,1.0,0.65,2015,8,0
408,ME,HEROIN,17.0,0.95,2015,8,500
409,CA,HEROIN,51.0,2.1,2015,8,0
411,GA,HEROIN,67.0,1.9,2015,8,2300
412,CA,HEROIN,0.0,0.08,2015,8,0
413,CA,HEROIN,0.0,600.0,2015,8,0
414,OH,HEROIN,76.0,9.4,2015,8,0
415,CA,HEROIN,94.0,25.0,2015,8,1000
416,NY,HEROIN,1.0,0.075,2015,8,0
417,NY,HEROIN,27.0,11.0,2015,8,600
418,NY,HEROIN,59.0,0.33,2015,8,0
419,TX,HEROIN,0.0,0.9,2015,8,0
420,NY,HEROIN,1.0,0.28,2015,8,0
421,OH,HEROIN,50.0,4.7,2015,8,0
422,OH,HEROIN,90.0,20.0,2015,8,0
423,TX,HEROIN,66.0,0.59,2015,9,100
424,CA,HEROIN,0.0,1500.0,2015,9,0
425,IL,HEROIN,37.0,0.31,2015,9,150
426,NY,HEROIN,7.0,9.1,2015,9,1200
427,MD,HEROIN,0.0,0.013999999999999999,2015,9,0
428,CA,HEROIN,32.0,24.0,2015,9,850
429,FL,HEROIN,0.0,3.1,2015,9,0
430,CA,HEROIN,33.0,9.2,2015,9,550
431,AZ,HEROIN,0.0,660.0,2015,9,0
432,FL,HEROIN,30.0,1.4,2015,9,240
433,CA,HEROIN,92.0,25.0,2015,9,1000
434,NY,HEROIN,69.0,22.0,2015,9,2000
435,CA,HEROIN,0.0,0.82,2015,9,0
436,NM,HEROIN,0.0,2000.0,2015,9,0
437,PA,HEROIN,36.0,1.5,2015,9,0
438,GA,HEROIN,46.0,250.0,2015,9,13000
439,NV,HEROIN,0.0,0.93,2015,9,0
440,IL,HEROIN,70.0,100.0,2015,9,5100
441,NY,HEROIN,0.0,0.001,2015,9,0
442,NY,HEROIN,0.0,0.001,2015,9,0
443,CA,HEROIN,31.0,2.0,2015,9,0
444,IL,HEROIN,0.0,840.0,2015,9,0
445,MD,HEROIN,37.0,0.68,2015,9,120
446,CA,HEROIN,42.0,5.8,2015,9,360
447,FL,HEROIN,27.0,140.0,2015,9,12000
448,PA,HEROIN,40.0,3.9,2015,9,0
449,TX,HEROIN,69.0,2.1,2015,9,200
450,CA,HEROIN,21.0,10.0,2015,9,400
451,CA,HEROIN,0.0,7500.0,2015,9,0
452,MA,HEROIN,64.0,2.3,2015,9,350
453,CA,HEROIN,0.0,500.0,2015,9,0
454,FL,HEROIN,36.0,6.9,2015,9,1100
455,NJ,HEROIN,0.0,0.21,2015,9,0
456,MO,HEROIN,39.0,59.0,2015,9,5000
457,FL,HEROIN,0.0,260.0,2015,9,0
458,CA,HEROIN,65.0,2.0,2015,9,0
459,NY,HEROIN,46.0,3.2,2015,9,280
460,CA,HEROIN,46.0,2.0,2015,9,0
461,CA,HEROIN,0.0,0.24,2015,9,0
462,IL,HEROIN,71.0,2.0,2015,9,0
463,MO,HEROIN,0.0,0.59,2015,9,0
464,PR,HEROIN,0.0,3.9,2015,9,0
465,TX,HEROIN,25.0,5.9,2015,9,250
466,NJ,HEROIN,0.0,2000.0,2015,9,0
467,CA,HEROIN,20.0,2.0,2015,9,400
468,FL,HEROIN,0.0,250.0,2015,9,0
469,NY,HEROIN,0.0,20.0,2015,10,0
470,MO,HEROIN,62.0,290.0,2015,10,0
471,GA,HEROIN,0.0,0.001,2015,10,0
472,CA,HEROIN,45.0,4.4,2015,10,240
473,TX,HEROIN,0.0,56.0,2015,10,2500
474,FL,HEROIN,47.0,0.39,2015,10,200
475,CA,HEROIN,42.0,2.0,2015,10,240
477,MO,HEROIN,0.0,0.086,2015,10,0
478,CA,HEROIN,0.0,120.0,2015,10,0
479,TX,HEROIN,1.0,2.0,2015,10,2500
480,MA,HEROIN,61.0,4.7,2015,10,600
481,NM,HEROIN,0.0,3000.0,2015,10,0
482,WV,HEROIN,27.0,0.14,2015,10,100
483,CA,HEROIN,89.0,2.0,2015,10,900
484,CA,HEROIN,53.0,2.2,2015,10,0
485,NY,HEROIN,47.0,7.4,2015,10,480
486,AZ,HEROIN,47.0,2.0,2015,10,0
487,WV,HEROIN,0.0,0.19,2015,10,0
488,GA,HEROIN,0.0,15.0,2015,10,0
489,NY,HEROIN,70.0,1.9,2015,10,0
490,CA,HEROIN,30.0,24.0,2015,10,850
491,TX,HEROIN,0.0,1.3,2015,10,0
492,WA,HEROIN,32.0,0.11,2015,10,100
493,CA,HEROIN,87.0,10.0,2015,10,800
494,TX,HEROIN,7.0,25.0,2015,10,800
495,MO,HEROIN,39.0,48.0,2015,10,4400
496,NY,HEROIN,0.0,3.0,2015,10,0
497,AZ,HEROIN,0.0,1900.0,2015,10,0
498,MO,HEROIN,36.0,59.0,2015,10,5000
499,MA,HEROIN,42.0,13.0,2015,10,1300
500,PA,HEROIN,0.0,0.13,2015,10,0
501,CA,HEROIN,49.0,2.0,2015,10,0
502,TX,HEROIN,0.0,1900.0,2015,10,0
503,CA,HEROIN,0.0,4200.0,2015,10,0
504,CA,HEROIN,0.0,2000.0,2015,10,0
505,CA,HEROIN,0.0,0.49,2015,10,0
506,CA,HEROIN,0.0,7000.0,2015,10,0
507,FL,HEROIN,34.0,0.5,2015,10,200
508,WV,HEROIN,0.0,0.14,2015,10,0
509,MO,HEROIN,76.0,2.2,2015,10,0
510,NY,HEROIN,0.0,150.0,2015,10,0
511,CA,HEROIN,0.0,3100.0,2015,10,0
512,MO,HEROIN,29.0,2.0,2015,10,0
513,AZ,HEROIN,0.0,100.0,2015,10,3400
514,CA,HEROIN,0.0,1000.0,2015,10,0
515,LA,HEROIN,3.0,8.3,2015,10,1500
516,CA,HEROIN,35.0,2.0,2015,10,0
517,AZ,HEROIN,0.0,100.0,2015,10,3400
518,FL,HEROIN,44.0,0.76,2015,10,200
519,CA,HEROIN,77.0,2.0,2015,10,0
520,PR,HEROIN,0.0,6.7,2015,10,0
521,MO,HEROIN,0.0,71.0,2015,10,0
522,NC,HEROIN,0.0,0.12,2015,10,0
523,TX,HEROIN,67.0,0.88,2015,10,100
524,TX,HEROIN,89.0,2.0,2015,10,0
525,MD,HEROIN,79.0,1.4,2015,10,300
526,WA,HEROIN,0.0,100.0,2015,10,0
527,MO,HEROIN,0.0,1.9,2015,10,0
528,TX,HEROIN,0.0,4600.0,2015,10,0
529,TX,HEROIN,0.0,3500.0,2015,10,0
530,CA,HEROIN,93.0,25.0,2015,10,900
531,NM,HEROIN,0.0,1700.0,2015,10,0
532,MO,HEROIN,0.0,2000.0,2015,10,0
