,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
67,CA,HEROIN,0,0.001,2012,1,0.0
68,ME,HEROIN,32,0.45,2012,1,200.0
69,CA,HEROIN,0,0.001,2012,1,0.0
70,NY,HEROIN,24,85.0,2012,1,0.0
71,FL,HEROIN,0,0.44,2012,1,100.0
72,IL,HEROIN,45,50.0,2012,1,0.0
73,OR,HEROIN,5,23.0,2012,1,0.0
74,DC,HEROIN,22,14.0,2012,1,1700.0
75,MI,HEROIN,34,20.0,2012,1,0.0
76,NY,HEROIN,77,2900.0,2012,1,0.0
77,NY,HEROIN,25,4.9,2012,1,0.0
78,NY,HEROIN,3,16.0,2012,1,0.0
79,MO,HEROIN,7,35.0,2012,1,0.0
80,TX,HEROIN,16,6.8,2012,1,0.0
81,CA,HEROIN,0,0.44,2012,1,0.0
82,NY,HEROIN,77,2900.0,2012,1,0.0
83,TX,HEROIN,0,0.32,2012,1,100.0
84,MO,HEROIN,56,2.8,2012,1,550.0
85,CA,HEROIN,0,7.4,2012,1,0.0
86,TX,HEROIN,19,3.3,2012,1,0.0
87,MI,HEROIN,36,0.21,2012,1,0.0
88,NY,HEROIN,5,13.0,2012,1,0.0
89,MO,HEROIN,14,27.0,2012,1,200.0
90,OH,HEROIN,39,2200.0,2012,1,0.0
91,NM,HEROIN,45,490.0,2012,1,0.0
92,MA,HEROIN,5,30.0,2012,1,2100.0
93,VA,HEROIN,11,3.7,2012,1,1500.0
94,NY,HEROIN,28,600.0,2012,1,0.0
95,CT,HEROIN,0,0.001,2012,1,0.0
96,MD,HEROIN,74,1.1,2012,1,650.0
97,NY,HEROIN,34,620.0,2012,1,0.0
98,CO,HEROIN,0,20.0,2012,1,0.0
100,CO,HEROIN,0,51.0,2012,1,0.0
101,MO,HEROIN,10,45.0,2012,1,400.0
102,TX,HEROIN,0,0.001,2012,1,0.0
103,MI,HEROIN,63,4.7,2012,1,500.0
104,NY,HEROIN,0,0.001,2012,1,0.0
105,NY,HEROIN,20,2.4,2012,1,850.0
106,TX,HEROIN,31,1.3,2012,1,0.0
107,OH,HEROIN,32,13.0,2012,1,800.0
108,NY,HEROIN,58,1.2,2012,1,600.0
109,TN,HEROIN,0,0.13,2012,1,80.0
110,CA,HEROIN,0,0.001,2012,1,0.0
111,CA,HEROIN,0,0.001,2012,1,0.0
112,AL,HEROIN,79,27.0,2012,1,0.0
113,UT,HEROIN,28,4.2,2012,1,0.0
114,NY,HEROIN,22,0.34,2012,1,0.0
115,NY,HEROIN,0,1.2,2012,1,0.0
116,TX,HEROIN,0,0.35,2012,1,100.0
117,TX,HEROIN,0,0.15,2012,1,80.0
118,NY,HEROIN,9,2.6,2012,1,0.0
119,TX,HEROIN,4,120.0,2012,1,0.0
120,MO,HEROIN,53,0.27,2012,1,53.0
121,MA,HEROIN,0,0.001,2012,1,0.0
122,CA,HEROIN,0,0.001,2012,1,0.0
123,OH,HEROIN,0,24.0,2012,1,0.0
124,CT,HEROIN,18,0.61,2012,1,180.0
125,OH,HEROIN,33,25.0,2012,1,1400.0
126,MA,HEROIN,8,0.72,2012,1,80.0
127,MO,HEROIN,57,2.9,2012,1,0.0
128,NY,HEROIN,26,0.75,2012,1,160.0
129,TX,HEROIN,20,53.0,2012,1,0.0
130,WA,HEROIN,20,35.0,2012,1,0.0
131,MA,HEROIN,14,20.0,2012,1,1400.0
132,NY,HEROIN,57,160.0,2012,2,0.0
133,FL,HEROIN,0,0.071,2012,2,0.0
134,OH,HEROIN,0,0.28,2012,2,0.0
135,TX,HEROIN,12,2.4,2012,2,0.0
136,WA,HEROIN,4,51.0,2012,2,0.0
137,CA,HEROIN,0,5100.0,2012,2,0.0
138,MO,HEROIN,9,10.0,2012,2,1000.0
139,WV,HEROIN,21,0.98,2012,2,0.0
140,RI,HEROIN,10,4.8,2012,2,300.0
141,IL,HEROIN,61,2900.0,2012,2,0.0
142,MD,HEROIN,0,0.001,2012,2,10.0
143,OR,HEROIN,0,0.64,2012,2,0.0
144,KS,HEROIN,55,1500.0,2012,2,0.0
145,NJ,HEROIN,33,34.0,2012,2,3300.0
146,VA,HEROIN,10,5.0,2012,2,500.0
147,MO,HEROIN,57,9.7,2012,2,1700.0
148,MN,HEROIN,67,1.4,2012,2,320.0
149,WV,HEROIN,0,0.95,2012,2,180.0
150,OH,HEROIN,0,10.0,2012,2,0.0
151,MO,HEROIN,52,0.41,2012,2,0.0
152,NY,HEROIN,46,2.6,2012,2,1000.0
153,NY,HEROIN,16,500.0,2012,2,0.0
154,MN,HEROIN,45,1.4,2012,2,320.0
155,CT,HEROIN,42,1.6,2012,2,300.0
156,CA,HEROIN,68,7.6,2012,2,0.0
157,AZ,HEROIN,0,28.0,2012,2,900.0
158,TN,HEROIN,0,0.25,2012,2,100.0
159,OH,HEROIN,33,26.0,2012,2,1400.0
160,WA,HEROIN,4,11.0,2012,2,0.0
161,CA,HEROIN,0,4.2,2012,2,350.0
162,WA,HEROIN,5,7.4,2012,2,0.0
163,UT,HEROIN,0,1.4,2012,2,0.0
164,NY,HEROIN,26,0.2,2012,2,0.0
165,WA,HEROIN,3,49.0,2012,2,0.0
166,IL,HEROIN,78,1.3,2012,2,600.0
167,VA,HEROIN,21,2.9,2012,2,500.0
168,NY,HEROIN,25,4.2,2012,2,1000.0
169,WV,HEROIN,85,0.87,2012,2,0.0
170,CA,HEROIN,0,860.0,2012,2,0.0
171,AZ,HEROIN,0,1100.0,2012,2,0.0
172,IL,HEROIN,10,250.0,2012,2,15000.0
173,NY,HEROIN,13,4.8,2012,2,0.0
174,VA,HEROIN,38,150.0,2012,2,0.0
175,CT,HEROIN,2,8.1,2012,2,0.0
176,FL,HEROIN,5,28.0,2012,2,2500.0
177,CO,HEROIN,48,750.0,2012,2,0.0
178,CA,HEROIN,0,1000.0,2012,2,0.0
179,NM,HEROIN,50,1200.0,2012,2,0.0
180,NJ,HEROIN,45,0.86,2012,2,280.0
181,PA,HEROIN,13,0.19,2012,2,0.0
182,GA,HEROIN,14,3.8,2012,2,700.0
183,WA,HEROIN,5,12.0,2012,2,0.0
184,GA,HEROIN,41,11.0,2012,2,0.0
185,OH,HEROIN,0,2.0,2012,2,0.0
186,MS,HEROIN,71,39.0,2012,2,0.0
187,WV,HEROIN,82,0.73,2012,2,0.0
188,TN,HEROIN,0,0.21,2012,2,170.0
189,MO,HEROIN,95,22.0,2012,2,0.0
190,NM,HEROIN,28,25.0,2012,2,1500.0
191,WV,HEROIN,85,0.39,2012,2,0.0
192,VA,HEROIN,12,5.4,2012,2,560.0
193,MD,HEROIN,5,4.9,2012,2,0.0
194,MA,HEROIN,27,9.9,2012,2,600.0
195,CT,HEROIN,0,0.001,2012,2,0.0
196,IL,HEROIN,18,20.0,2012,2,1400.0
197,MN,HEROIN,56,1.7,2012,2,480.0
198,CA,HEROIN,32,7.3,2012,2,460.0
199,TX,HEROIN,0,0.057999999999999996,2012,2,0.0
200,IL,HEROIN,59,0.68,2012,2,0.0
201,NM,HEROIN,74,1.6,2012,2,110.0
202,WA,HEROIN,9,25.0,2012,2,0.0
203,OH,HEROIN,0,2.5,2012,2,0.0
204,MD,HEROIN,25,0.13,2012,2,0.0
205,MO,HEROIN,95,0.35,2012,2,0.0
206,CT,HEROIN,6,1100.0,2012,2,0.0
207,MA,HEROIN,17,5.1,2012,2,600.0
208,IN,HEROIN,60,10000.0,2012,2,0.0
209,CA,HEROIN,0,0.67,2012,2,0.0
210,MN,HEROIN,67,1.6,2012,2,320.0
211,MN,HEROIN,62,1.1,2012,2,320.0
212,CT,HEROIN,0,0.001,2012,2,0.0
213,CT,HEROIN,0,0.001,2012,2,0.0
214,IN,HEROIN,9,4.1,2012,2,0.0
215,WA,HEROIN,4,160.0,2012,2,0.0
216,NJ,HEROIN,28,8.6,2012,2,1400.0
217,IL,HEROIN,45,2.5,2012,2,600.0
218,MO,HEROIN,94,0.4,2012,2,0.0
219,NM,HEROIN,72,990.0,2012,2,0.0
220,MD,HEROIN,0,81.0,2012,2,0.0
221,MO,HEROIN,53,5.6,2012,2,900.0
222,CA,HEROIN,0,10.0,2012,2,800.0
223,IN,HEROIN,0,1800.0,2012,2,0.0
224,MI,HEROIN,0,0.11,2012,2,0.0
225,NY,HEROIN,12,4.1,2012,2,0.0
226,FL,HEROIN,25,2.9,2012,2,300.0
227,MO,HEROIN,94,2.7,2012,2,0.0
228,RI,HEROIN,12,140.0,2012,2,0.0
229,TN,HEROIN,0,0.2,2012,2,100.0
230,IN,HEROIN,22,0.93,2012,2,150.0
231,MD,HEROIN,3,5.9,2012,2,0.0
232,CT,HEROIN,27,0.51,2012,2,140.0
233,NY,HEROIN,11,4.7,2012,2,0.0
235,MO,HEROIN,90,11.0,2012,2,1700.0
236,TX,HEROIN,25,61.0,2012,2,0.0
237,WA,HEROIN,9,50.0,2012,2,0.0
238,MA,HEROIN,41,0.99,2012,2,0.0
239,MS,HEROIN,12,1.1,2012,2,0.0
240,MA,HEROIN,7,4.2,2012,2,300.0
241,GA,HEROIN,74,0.47,2012,2,0.0
242,CT,HEROIN,39,0.44,2012,2,70.0
243,AZ,HEROIN,0,2600.0,2012,2,0.0
244,NY,HEROIN,42,0.3,2012,2,60.0
245,WV,HEROIN,38,0.14,2012,2,0.0
246,MO,HEROIN,28,20.0,2012,2,2000.0
247,OH,HEROIN,33,24.0,2012,2,3300.0
248,WV,HEROIN,81,0.87,2012,2,0.0
250,MO,HEROIN,54,10.0,2012,2,1700.0
251,OH,HEROIN,0,1.5,2012,2,0.0
252,NJ,HEROIN,29,18.0,2012,2,1700.0
253,MA,HEROIN,24,10.0,2012,2,1100.0
254,IN,HEROIN,5,200.0,2012,2,0.0
255,OH,HEROIN,59,8100.0,2012,2,0.0
256,CT,HEROIN,40,7.3,2012,2,0.0
257,MO,HEROIN,12,24.0,2012,2,2400.0
258,WA,HEROIN,0,0.36,2012,2,0.0
259,WV,HEROIN,92,0.33,2012,2,0.0
260,WI,HEROIN,20,7.3,2012,2,1600.0
262,GA,HEROIN,24,25.0,2012,2,2500.0
263,IL,HEROIN,27,20.0,2012,2,1400.0
264,IN,HEROIN,21,0.9,2012,2,140.0
265,OR,HEROIN,51,200.0,2012,3,0.0
266,MD,HEROIN,0,0.001,2012,3,0.0
267,NC,HEROIN,14,15.0,2012,3,2200.0
268,UT,HEROIN,0,4.0,2012,3,0.0
269,MO,HEROIN,57,5.1,2012,3,900.0
270,CA,HEROIN,0,2000.0,2012,3,0.0
271,VA,HEROIN,0,0.001,2012,3,0.0
272,CA,HEROIN,0,2.6,2012,3,240.0
273,CT,HEROIN,31,4.7,2012,3,0.0
274,MD,HEROIN,0,0.001,2012,3,0.0
275,NJ,HEROIN,28,0.45,2012,3,0.0
276,MA,HEROIN,4,4.4,2012,3,450.0
277,MO,HEROIN,64,5.5,2012,3,800.0
278,MI,HEROIN,47,5.0,2012,3,500.0
279,NY,HEROIN,48,9.2,2012,3,900.0
282,VA,HEROIN,8,1.2,2012,3,0.0
283,TX,HEROIN,96,6000.0,2012,3,0.0
284,MD,HEROIN,0,0.001,2012,3,0.0
285,FL,HEROIN,21,22.0,2012,3,0.0
286,MN,HEROIN,72,2.4,2012,3,480.0
287,PA,HEROIN,0,0.39,2012,3,0.0
288,NM,HEROIN,27,1.5,2012,3,100.0
289,FL,HEROIN,31,6.9,2012,3,1500.0
290,OR,HEROIN,0,0.57,2012,3,0.0
291,UT,HEROIN,33,21.0,2012,3,0.0
292,VA,HEROIN,10,10.0,2012,3,1000.0
293,NY,HEROIN,59,2.9,2012,3,1300.0
294,TN,HEROIN,0,0.28,2012,3,200.0
295,MO,HEROIN,35,3.0,2012,3,650.0
296,MD,HEROIN,8,30.0,2012,3,2600.0
297,MD,HEROIN,0,0.001,2012,3,0.0
298,TN,HEROIN,0,0.24,2012,3,200.0
299,TX,HEROIN,41,7.9,2012,3,0.0
300,MD,HEROIN,0,0.001,2012,3,0.0
301,CT,HEROIN,24,20.0,2012,3,0.0
302,FL,HEROIN,9,8.3,2012,3,0.0
303,IL,HEROIN,64,3.4,2012,3,1300.0
304,OH,HEROIN,30,9.9,2012,3,950.0
305,NJ,HEROIN,64,220.0,2012,3,0.0
306,TN,HEROIN,0,0.11,2012,3,100.0
307,IL,HEROIN,16,0.82,2012,3,280.0
308,WI,HEROIN,21,10.0,2012,3,2100.0
309,AZ,HEROIN,0,240.0,2012,3,0.0
310,MD,HEROIN,0,0.001,2012,3,0.0
311,AZ,HEROIN,0,660.0,2012,3,0.0
312,TX,HEROIN,29,86.0,2012,3,0.0
313,MD,HEROIN,0,0.001,2012,3,0.0
314,MN,HEROIN,82,1.7,2012,3,480.0
315,TN,HEROIN,0,0.24,2012,3,50.0
316,CO,HEROIN,0,29.0,2012,3,1800.0
317,OR,HEROIN,51,50.0,2012,3,0.0
318,MO,HEROIN,91,11.0,2012,3,1700.0
319,MD,HEROIN,0,0.001,2012,3,0.0
320,MI,HEROIN,0,0.23,2012,3,50.0
321,AZ,HEROIN,0,500.0,2012,3,0.0
322,TX,HEROIN,21,2.5,2012,3,0.0
323,OR,HEROIN,0,0.001,2012,3,0.0
324,FL,HEROIN,8,130.0,2012,3,0.0
325,MA,HEROIN,15,20.0,2012,3,1400.0
326,MO,HEROIN,28,12.0,2012,3,100.0
327,VA,HEROIN,0,0.001,2012,3,0.0
328,FL,HEROIN,0,0.27,2012,3,0.0
329,PA,HEROIN,0,0.053,2012,3,0.0
330,TX,HEROIN,0,0.001,2012,3,0.0
331,MO,HEROIN,18,10.0,2012,3,1000.0
332,MD,HEROIN,0,0.001,2012,3,0.0
333,VA,HEROIN,12,56.0,2012,3,5000.0
334,CO,HEROIN,43,1500.0,2012,3,0.0
335,LA,HEROIN,68,6200.0,2012,3,0.0
336,MD,HEROIN,0,0.001,2012,3,0.0
337,NH,HEROIN,15,22.0,2012,3,0.0
338,MO,HEROIN,59,2.9,2012,3,910.0
339,RI,HEROIN,36,1300.0,2012,3,0.0
340,MD,HEROIN,28,0.07400000000000001,2012,3,0.0
341,IL,HEROIN,70,4.9,2012,3,500.0
342,MO,HEROIN,24,0.72,2012,3,0.0
343,TX,HEROIN,20,41.0,2012,3,0.0
344,KY,HEROIN,26,1.7,2012,3,0.0
345,MD,HEROIN,0,0.001,2012,3,0.0
346,TX,HEROIN,0,0.001,2012,3,0.0
347,MD,HEROIN,28,30.0,2012,3,2400.0
348,MN,HEROIN,42,0.89,2012,3,100.0
349,VA,HEROIN,21,2.4,2012,3,400.0
350,NY,HEROIN,31,0.45,2012,3,0.0
351,NY,HEROIN,21,0.6,2012,3,0.0
352,VA,HEROIN,41,2.6,2012,3,0.0
353,NY,HEROIN,37,1.5,2012,3,0.0
354,UT,HEROIN,0,21.0,2012,3,0.0
355,OR,HEROIN,53,20.0,2012,3,0.0
356,TX,HEROIN,31,1000.0,2012,3,0.0
357,MA,HEROIN,11,200.0,2012,3,0.0
358,VA,HEROIN,0,0.001,2012,3,0.0
359,CT,HEROIN,31,5.7,2012,3,0.0
360,VA,HEROIN,21,1.2,2012,3,0.0
361,LA,HEROIN,16,14.0,2012,3,1300.0
362,VA,HEROIN,23,28.0,2012,3,2500.0
363,MA,HEROIN,21,49.0,2012,3,0.0
364,FL,HEROIN,8,4.9,2012,3,0.0
365,UT,HEROIN,0,3.0,2012,3,0.0
366,VA,HEROIN,0,0.001,2012,3,0.0
367,UT,HEROIN,30,39.0,2012,3,0.0
368,VA,HEROIN,0,0.001,2012,3,0.0
369,IL,HEROIN,24,20.0,2012,3,1400.0
370,MO,HEROIN,94,3.0,2012,3,0.0
371,MD,HEROIN,0,0.001,2012,3,0.0
372,MD,HEROIN,43,170.0,2012,3,0.0
373,MA,HEROIN,17,5.0,2012,3,600.0
374,MS,HEROIN,53,1500.0,2012,3,0.0
375,TX,HEROIN,0,0.001,2012,3,0.0
376,MN,HEROIN,34,2.2,2012,3,300.0
377,NY,HEROIN,25,5.0,2012,3,450.0
378,MA,HEROIN,5,9.7,2012,3,900.0
379,FL,HEROIN,29,5.5,2012,3,1200.0
380,MA,HEROIN,14,4.9,2012,3,0.0
381,AK,HEROIN,27,42.0,2012,3,0.0
382,NJ,HEROIN,44,17.0,2012,3,4000.0
383,TX,HEROIN,33,38.0,2012,3,2000.0
384,NM,HEROIN,63,1100.0,2012,3,0.0
385,VA,HEROIN,0,0.001,2012,3,0.0
386,MA,HEROIN,0,0.11,2012,3,60.0
387,IN,HEROIN,8,230.0,2012,3,3000.0
388,MD,HEROIN,28,54.0,2012,3,0.0
389,MD,HEROIN,0,0.001,2012,3,0.0
390,NY,HEROIN,46,15.0,2012,3,1500.0
391,MO,HEROIN,89,1.9,2012,3,500.0
392,NY,HEROIN,0,300.0,2012,3,0.0
393,TX,HEROIN,58,5300.0,2012,3,0.0
394,AL,HEROIN,19,90.0,2012,3,0.0
395,GA,HEROIN,0,0.14,2012,3,120.0
396,NY,HEROIN,38,0.32,2012,3,0.0
397,UT,HEROIN,0,1.5,2012,3,0.0
398,MO,HEROIN,0,0.001,2012,3,0.0
399,MD,HEROIN,0,0.001,2012,3,0.0
400,PA,HEROIN,0,0.03,2012,3,0.0
401,NV,HEROIN,0,75.0,2012,3,0.0
402,CT,HEROIN,11,24.0,2012,3,0.0
403,VA,HEROIN,0,0.001,2012,3,0.0
404,CA,HEROIN,0,2100.0,2012,3,0.0
405,MD,HEROIN,0,0.001,2012,3,0.0
406,CT,HEROIN,20,4.6,2012,3,0.0
407,VA,HEROIN,0,0.001,2012,3,0.0
408,VA,HEROIN,37,0.21,2012,3,0.0
409,TX,HEROIN,58,5300.0,2012,3,0.0
410,NY,HEROIN,0,1100.0,2012,3,0.0
411,VA,HEROIN,37,0.2,2012,3,0.0
413,NY,HEROIN,40,1.6,2012,3,0.0
414,AZ,HEROIN,0,25.0,2012,3,900.0
415,MN,HEROIN,0,0.17,2012,3,40.0
416,MD,HEROIN,31,5.0,2012,3,600.0
417,NY,HEROIN,60,30.0,2012,3,2000.0
418,NY,HEROIN,44,890.0,2012,3,0.0
419,MA,HEROIN,5,20.0,2012,3,1200.0
420,TX,HEROIN,22,23.0,2012,3,0.0
421,OR,HEROIN,0,0.12,2012,3,0.0
422,MA,HEROIN,10,8.9,2012,3,600.0
423,MO,HEROIN,90,2.4,2012,3,700.0
424,CA,HEROIN,0,110.0,2012,3,2000.0
425,MA,HEROIN,34,130.0,2012,3,0.0
426,NJ,HEROIN,76,0.22,2012,3,0.0
427,FL,HEROIN,79,5000.0,2012,3,0.0
428,MD,HEROIN,0,0.001,2012,3,0.0
429,NM,HEROIN,50,2000.0,2012,3,0.0
430,NM,HEROIN,64,990.0,2012,3,0.0
431,LA,HEROIN,25,3.3,2012,3,800.0
432,GA,HEROIN,0,0.063,2012,3,30.0
433,CT,HEROIN,74,5000.0,2012,3,0.0
434,ME,HEROIN,21,51.0,2012,3,0.0
435,VA,HEROIN,0,0.001,2012,3,0.0
436,FL,HEROIN,9,1.4,2012,3,0.0
437,FL,HEROIN,5,20.0,2012,3,2000.0
438,DE,HEROIN,38,4.5,2012,3,1100.0
439,UT,HEROIN,0,5.1,2012,3,0.0
440,OR,HEROIN,45,30.0,2012,3,0.0
441,IL,HEROIN,61,1.0,2012,3,0.0
442,NM,HEROIN,11,430.0,2012,3,0.0
443,OR,HEROIN,29,64.0,2012,3,0.0
444,OH,HEROIN,29,9.8,2012,3,1100.0
445,PA,HEROIN,47,0.13,2012,3,0.0
446,MD,HEROIN,9,0.77,2012,4,0.0
447,VA,HEROIN,16,1.5,2012,4,500.0
448,WA,HEROIN,1,8.0,2012,4,0.0
449,PA,HEROIN,4,3.5,2012,4,700.0
450,PA,HEROIN,19,0.21,2012,4,34.0
451,CO,HEROIN,27,200.0,2012,4,7600.0
453,OR,HEROIN,26,1.2,2012,4,0.0
454,MA,HEROIN,28,9.3,2012,4,650.0
455,RI,HEROIN,47,100.0,2012,4,7000.0
456,CO,HEROIN,32,51.0,2012,4,1900.0
457,OR,HEROIN,0,0.43,2012,4,0.0
458,CA,HEROIN,0,26.0,2012,4,0.0
459,TN,HEROIN,24,1400.0,2012,4,0.0
460,CO,HEROIN,0,43.0,2012,4,2500.0
461,NJ,HEROIN,11,16.0,2012,4,1900.0
462,NJ,HEROIN,18,0.71,2012,4,0.0
463,IN,HEROIN,5,210.0,2012,4,3500.0
464,MS,HEROIN,67,27.0,2012,4,1700.0
465,NY,HEROIN,26,31.0,2012,4,0.0
466,CT,HEROIN,0,0.098,2012,4,0.0
467,WA,HEROIN,4,250.0,2012,4,3000.0
468,NJ,HEROIN,18,16.0,2012,4,0.0
469,FL,HEROIN,47,14.0,2012,4,3000.0
470,DC,HEROIN,0,0.001,2012,4,0.0
471,NM,HEROIN,29,650.0,2012,4,0.0
472,OH,HEROIN,0,0.001,2012,4,0.0
473,NC,HEROIN,27,23.0,2012,4,2200.0
474,OR,HEROIN,0,0.001,2012,4,0.0
475,SC,HEROIN,59,46.0,2012,4,0.0
476,OR,HEROIN,0,0.19,2012,4,0.0
477,OR,HEROIN,0,0.001,2012,4,0.0
478,OR,HEROIN,23,130.0,2012,4,0.0
479,IL,HEROIN,8,9.6,2012,4,850.0
480,OH,HEROIN,28,250.0,2012,4,0.0
481,OH,HEROIN,21,26.0,2012,4,1100.0
482,CA,HEROIN,0,0.001,2012,4,0.0
483,UT,HEROIN,0,0.65,2012,4,0.0
484,MO,HEROIN,83,2.9,2012,4,910.0
485,TX,HEROIN,56,50.0,2012,4,3000.0
486,IL,HEROIN,77,0.59,2012,4,120.0
487,DC,HEROIN,0,0.001,2012,4,0.0
488,OR,HEROIN,0,2.0,2012,4,0.0
489,OR,HEROIN,26,21.0,2012,4,0.0
490,TX,HEROIN,41,25.0,2012,4,0.0
491,TX,HEROIN,53,1.2,2012,4,0.0
492,PA,HEROIN,56,4.1,2012,4,670.0
493,WA,HEROIN,18,50.0,2012,4,2000.0
494,UT,HEROIN,42,43.0,2012,4,0.0
495,OR,HEROIN,25,0.98,2012,4,0.0
496,WA,HEROIN,36,380.0,2012,4,0.0
497,WA,HEROIN,33,210.0,2012,4,0.0
498,FL,HEROIN,0,59.0,2012,4,2300.0
499,TX,HEROIN,31,11.0,2012,4,0.0
500,TX,HEROIN,36,510.0,2012,4,0.0
501,CA,HEROIN,0,1000.0,2012,4,0.0
502,TX,HEROIN,5,25.0,2012,4,1500.0
503,MI,HEROIN,41,45.0,2012,4,3400.0
504,MO,HEROIN,92,0.86,2012,4,220.0
505,FL,HEROIN,6,3.3,2012,4,45.0
506,MO,HEROIN,32,1.3,2012,4,400.0
507,AL,HEROIN,20,120.0,2012,4,0.0
508,WA,HEROIN,0,4.7,2012,4,200.0
509,MI,HEROIN,23,5.1,2012,4,500.0
510,IL,HEROIN,76,0.51,2012,4,140.0
511,DC,HEROIN,26,4.8,2012,4,450.0
512,OR,HEROIN,22,100.0,2012,4,0.0
513,TX,HEROIN,41,50.0,2012,4,3000.0
514,OR,HEROIN,0,0.001,2012,4,0.0
515,AZ,HEROIN,0,1100.0,2012,4,0.0
516,TX,HEROIN,30,2000.0,2012,4,0.0
517,OR,HEROIN,32,500.0,2012,4,0.0
518,OR,HEROIN,24,48.0,2012,4,0.0
519,MO,HEROIN,38,150.0,2012,4,0.0
520,NY,HEROIN,0,0.12,2012,4,0.0
521,MO,HEROIN,58,1.9,2012,4,460.0
522,MD,HEROIN,56,2100.0,2012,4,0.0
523,TX,HEROIN,0,0.001,2012,4,0.0
524,IL,HEROIN,33,2.0,2012,4,0.0
525,VA,HEROIN,6,49.0,2012,4,0.0
526,TX,HEROIN,34,550.0,2012,4,0.0
527,NY,HEROIN,26,0.72,2012,4,0.0
528,OR,HEROIN,0,4.0,2012,4,0.0
529,CA,HEROIN,0,5300.0,2012,4,0.0
530,MN,HEROIN,33,14.0,2012,4,2200.0
531,OR,HEROIN,0,0.001,2012,4,0.0
532,MO,HEROIN,50,3.6,2012,4,910.0
533,FL,HEROIN,41,3.6,2012,4,500.0
534,OR,HEROIN,0,0.46,2012,4,0.0
535,OR,HEROIN,0,0.001,2012,4,0.0
536,CA,HEROIN,0,26.0,2012,4,0.0
537,CA,HEROIN,0,1000.0,2012,4,0.0
