,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
120,LA,HEROIN,26,0.4,2011,1,200
121,IL,HEROIN,55,10.0,2011,1,900
122,NH,HEROIN,9,17.0,2011,1,2300
123,MA,HEROIN,24,0.96,2011,1,0
124,WI,HEROIN,36,0.36,2011,1,0
125,MA,HEROIN,25,49.0,2011,1,0
126,PA,HEROIN,33,40.0,2011,1,2800
127,WA,HEROIN,6,370.0,2011,1,3500
128,CA,HEROIN,0,5.8,2011,1,240
129,MA,HEROIN,23,98.0,2011,1,0
130,LA,HEROIN,15,14.0,2011,1,1400
131,WI,HEROIN,33,0.21,2011,1,0
132,TX,HEROIN,8,23.0,2011,1,2200
133,FL,HEROIN,33,320.0,2011,1,0
134,MO,HEROIN,0,0.001,2011,1,0
135,WV,HEROIN,47,0.42,2011,1,120
136,MD,HEROIN,15,20.0,2011,1,2300
137,NJ,HEROIN,48,1400.0,2011,1,0
138,MA,HEROIN,9,21.0,2011,1,1100
139,FL,HEROIN,45,320.0,2011,1,0
140,PA,HEROIN,34,9.7,2011,1,700
141,MA,HEROIN,28,8.9,2011,1,0
142,MO,HEROIN,0,0.21,2011,1,0
143,CA,HEROIN,51,9400.0,2011,1,0
144,NJ,HEROIN,45,250.0,2011,1,0
145,PA,HEROIN,0,0.001,2011,1,0
146,MO,HEROIN,92,0.92,2011,1,0
147,WA,HEROIN,21,13.0,2011,1,0
148,WI,HEROIN,0,0.061,2011,1,0
149,LA,HEROIN,15,2.0,2011,1,500
150,MD,HEROIN,52,11.0,2011,1,1500
151,WV,HEROIN,0,0.001,2011,1,100
152,CO,HEROIN,26,5.5,2011,2,0
153,TN,HEROIN,27,2.0,2011,2,1000
154,LA,HEROIN,5,27.0,2011,2,2500
155,OH,HEROIN,22,1.2,2011,2,400
156,IN,HEROIN,63,24.0,2011,2,0
157,NM,HEROIN,16,0.44,2011,2,40
158,NM,HEROIN,15,25.0,2011,2,950
159,MA,HEROIN,24,9.9,2011,2,800
160,CA,HEROIN,0,3.7,2011,2,200
161,VA,HEROIN,8,4.6,2011,2,400
162,VA,HEROIN,9,9.3,2011,2,800
163,MO,HEROIN,72,1000.0,2011,2,0
164,MO,HEROIN,17,0.96,2011,2,0
165,TN,HEROIN,10,33.0,2011,2,0
166,NY,HEROIN,56,1.5,2011,2,0
167,FL,HEROIN,0,0.25,2011,2,0
168,RI,HEROIN,48,1.0,2011,2,0
169,WA,HEROIN,25,34.0,2011,2,3000
170,LA,HEROIN,18,3.8,2011,2,800
171,PA,HEROIN,0,0.011000000000000001,2011,2,0
172,TX,HEROIN,36,0.99,2011,2,0
173,WA,HEROIN,15,370.0,2011,2,8300
174,CA,HEROIN,0,0.001,2011,2,0
175,OH,HEROIN,0,6.9,2011,2,0
176,MO,HEROIN,89,1.0,2011,2,0
177,WV,HEROIN,0,0.14,2011,2,200
178,TX,HEROIN,3,2.0,2011,2,0
179,NY,HEROIN,62,910.0,2011,2,0
180,CT,HEROIN,26,30.0,2011,2,0
181,IN,HEROIN,53,5400.0,2011,2,0
182,OH,HEROIN,0,1.7,2011,2,0
183,OH,HEROIN,0,0.62,2011,2,0
184,OH,HEROIN,42,510.0,2011,2,0
185,CA,HEROIN,0,2.3,2011,2,60
186,MD,HEROIN,52,16.0,2011,2,2000
187,NY,HEROIN,50,3500.0,2011,2,0
188,NJ,HEROIN,9,170.0,2011,2,0
189,MA,HEROIN,12,0.22,2011,2,0
190,CA,HEROIN,0,0.36,2011,2,0
191,OH,HEROIN,0,120.0,2011,2,0
192,IL,HEROIN,12,21.0,2011,2,800
193,LA,HEROIN,18,0.3,2011,2,200
194,NM,HEROIN,9,1.4,2011,2,100
195,LA,HEROIN,0,0.26,2011,2,260
196,WA,HEROIN,3,130.0,2011,2,0
197,NY,HEROIN,32,0.74,2011,2,300
198,OH,HEROIN,30,23.0,2011,2,0
199,MA,HEROIN,22,0.72,2011,2,0
200,TN,HEROIN,57,23.0,2011,2,0
201,WV,HEROIN,48,0.18,2011,2,120
202,WI,HEROIN,0,0.23,2011,2,60
203,TX,HEROIN,14,27.0,2011,2,680
204,NM,HEROIN,21,26.0,2011,2,1000
205,LA,HEROIN,14,11.0,2011,2,800
206,MO,HEROIN,0,0.096,2011,2,0
207,MO,HEROIN,53,3.9,2011,2,500
208,OH,HEROIN,0,1.2,2011,2,0
209,MO,HEROIN,71,500.0,2011,2,0
210,OH,HEROIN,28,0.69,2011,2,0
211,CA,HEROIN,0,0.001,2011,2,0
212,NJ,HEROIN,39,95.0,2011,2,0
213,MO,HEROIN,90,1.1,2011,2,0
214,TN,HEROIN,39,2.1,2011,2,1000
215,OH,HEROIN,0,0.001,2011,2,0
216,WA,HEROIN,7,1300.0,2011,2,0
217,MO,HEROIN,23,5.9,2011,2,900
218,NM,HEROIN,12,0.9,2011,2,80
219,WV,HEROIN,33,1.0,2011,2,0
220,MD,HEROIN,12,0.8,2011,2,0
221,WA,HEROIN,3,1500.0,2011,2,0
222,FL,HEROIN,9,0.48,2011,2,0
223,WV,HEROIN,71,1.7,2011,2,500
224,VA,HEROIN,27,20.0,2011,2,2000
225,VA,HEROIN,37,990.0,2011,2,0
226,MA,HEROIN,18,0.49,2011,2,0
227,AZ,HEROIN,0,2200.0,2011,2,0
228,OH,HEROIN,0,5.1,2011,2,0
229,VA,HEROIN,8,6.9,2011,2,600
230,CO,HEROIN,26,2.8,2011,2,200
231,NY,HEROIN,16,2.7,2011,2,0
232,LA,HEROIN,23,3.8,2011,2,600
233,NJ,HEROIN,47,40.0,2011,2,6500
234,FL,HEROIN,0,0.22,2011,2,0
235,WI,HEROIN,35,0.9,2011,2,140
236,MO,HEROIN,32,2.1,2011,2,900
237,MD,HEROIN,26,18.0,2011,2,0
238,WA,HEROIN,3,250.0,2011,2,2000
239,OH,HEROIN,35,850.0,2011,2,0
240,LA,HEROIN,20,2.8,2011,2,230
241,MI,HEROIN,29,10.0,2011,2,0
242,NY,HEROIN,28,4.4,2011,2,900
243,FL,HEROIN,0,0.2,2011,2,0
244,LA,HEROIN,14,6.7,2011,2,700
245,VA,HEROIN,9,14.0,2011,2,1000
246,TN,HEROIN,24,2.8,2011,2,1500
247,NY,HEROIN,39,34.0,2011,2,2100
248,OH,HEROIN,58,670.0,2011,2,0
249,WV,HEROIN,69,0.34,2011,2,120
250,TN,HEROIN,55,5.6,2011,2,0
251,MD,HEROIN,0,0.001,2011,2,0
252,TN,HEROIN,20,2.0,2011,2,1000
253,VA,HEROIN,61,0.001,2011,2,0
254,CA,HEROIN,0,3.8,2011,2,300
255,MD,HEROIN,68,0.001,2011,2,0
256,WI,HEROIN,0,0.32,2011,2,100
257,WI,HEROIN,62,0.67,2011,2,140
258,MA,HEROIN,18,99.0,2011,2,6400
259,MO,HEROIN,90,190.0,2011,2,0
260,OH,HEROIN,0,20.0,2011,2,0
261,LA,HEROIN,24,6.6,2011,2,700
262,WV,HEROIN,73,0.34,2011,2,120
263,IL,HEROIN,39,9.9,2011,2,1200
264,PA,HEROIN,16,7.0,2011,2,1600
265,NY,HEROIN,29,3.0,2011,2,350
267,MA,HEROIN,29,0.82,2011,2,0
268,OH,HEROIN,68,2.9,2011,2,0
269,NJ,HEROIN,8,0.71,2011,2,0
270,OH,HEROIN,0,0.001,2011,2,0
271,MA,HEROIN,10,0.24,2011,2,100
272,MD,HEROIN,15,9.7,2011,2,1000
273,MO,HEROIN,11,6.0,2011,2,800
274,NY,HEROIN,7,500.0,2011,2,0
275,VA,HEROIN,9,14.0,2011,2,1400
276,WV,HEROIN,0,0.001,2011,2,0
277,TN,HEROIN,11,110.0,2011,2,0
278,MA,HEROIN,11,0.38,2011,2,100
279,MI,HEROIN,24,17.0,2011,2,0
280,CA,HEROIN,0,1.8,2011,2,0
281,HI,HEROIN,0,0.17,2011,2,0
282,IN,HEROIN,54,200.0,2011,3,0
283,MA,HEROIN,8,9.5,2011,3,800
284,CA,HEROIN,0,5.5,2011,3,400
285,MD,HEROIN,0,0.001,2011,3,0
286,IN,HEROIN,38,25.0,2011,3,0
287,WV,HEROIN,42,15.0,2011,3,0
288,MA,HEROIN,11,5.2,2011,3,0
289,TX,HEROIN,0,0.43,2011,3,50
290,VA,HEROIN,0,0.001,2011,3,0
291,NY,HEROIN,20,350.0,2011,3,0
292,LA,HEROIN,14,8.5,2011,3,800
293,LA,HEROIN,18,2.9,2011,3,700
294,MA,HEROIN,26,28.0,2011,3,1700
295,NM,HEROIN,8,2.1,2011,3,140
296,NY,HEROIN,34,4.0,2011,3,0
297,MI,HEROIN,80,2.2,2011,3,0
298,LA,HEROIN,25,3.3,2011,3,1000
299,OH,HEROIN,17,1.4,2011,3,0
300,NM,HEROIN,24,1.8,2011,3,130
301,TX,HEROIN,30,1.1,2011,3,100
302,PA,HEROIN,47,97.0,2011,3,0
303,WA,HEROIN,0,100.0,2011,3,1000
304,MO,HEROIN,44,38.0,2011,3,0
305,CA,HEROIN,0,18.0,2011,3,900
306,MI,HEROIN,0,0.12,2011,3,40
307,CA,HEROIN,0,23.0,2011,3,0
308,MO,HEROIN,38,5.3,2011,3,950
309,MI,HEROIN,0,0.6,2011,3,0
310,MI,HEROIN,36,2.1,2011,3,0
311,MO,HEROIN,90,35.0,2011,3,3000
312,MA,HEROIN,20,20.0,2011,3,1600
313,FL,HEROIN,26,10.0,2011,3,1400
314,OH,HEROIN,21,120.0,2011,3,0
315,MA,HEROIN,18,0.63,2011,3,100
316,TX,HEROIN,6,18.0,2011,3,430
317,MI,HEROIN,50,500.0,2011,3,0
318,NY,HEROIN,37,2.6,2011,3,0
319,FL,HEROIN,7,2.0,2011,3,300
320,MI,HEROIN,0,0.22,2011,3,40
321,TX,HEROIN,0,1.0,2011,3,100
322,IN,HEROIN,35,590.0,2011,3,0
323,CA,HEROIN,0,8.9,2011,3,420
324,WV,HEROIN,0,0.18,2011,3,0
325,WV,HEROIN,0,0.3,2011,3,200
326,MD,HEROIN,0,100.0,2011,3,0
327,NY,HEROIN,25,2000.0,2011,3,0
328,TX,HEROIN,38,460.0,2011,3,0
329,WV,HEROIN,43,4.3,2011,3,1400
330,WV,HEROIN,32,2.9,2011,3,0
331,TX,HEROIN,40,0.9,2011,3,100
332,MI,HEROIN,49,6.3,2011,3,0
333,CT,HEROIN,14,3.9,2011,3,650
334,VA,HEROIN,13,0.55,2011,3,0
335,TX,HEROIN,11,1.0,2011,3,60
336,KS,HEROIN,32,4.4,2011,3,2000
337,NM,HEROIN,17,1000.0,2011,3,0
338,RI,HEROIN,0,0.001,2011,3,0
339,IL,HEROIN,14,1.7,2011,3,100
340,TX,HEROIN,0,0.47,2011,3,50
341,KS,HEROIN,20,0.74,2011,3,800
342,OH,HEROIN,0,0.001,2011,3,0
343,NM,HEROIN,12,1800.0,2011,3,0
344,MA,HEROIN,9,9.3,2011,3,800
345,VA,HEROIN,5,1.0,2011,3,0
346,MD,HEROIN,3,3.3,2011,3,0
347,TN,HEROIN,0,0.32,2011,3,120
348,IN,HEROIN,33,110.0,2011,3,0
349,OH,HEROIN,9,3.6,2011,3,500
350,NJ,HEROIN,86,1800.0,2011,3,0
351,MO,HEROIN,27,11.0,2011,3,0
352,MI,HEROIN,41,100.0,2011,3,0
353,MI,HEROIN,20,6.4,2011,3,0
354,WV,HEROIN,73,0.37,2011,3,120
355,CA,HEROIN,0,50.0,2011,3,2300
356,FL,HEROIN,43,7.3,2011,3,470
357,FL,HEROIN,5,0.96,2011,3,650
358,MI,HEROIN,48,81.0,2011,3,0
359,NM,HEROIN,15,1000.0,2011,3,0
360,CA,HEROIN,0,0.28,2011,3,0
361,WV,HEROIN,44,50.0,2011,3,0
362,WV,HEROIN,30,2.0,2011,3,0
363,TX,HEROIN,16,25.0,2011,3,1200
364,IN,HEROIN,35,1000.0,2011,3,0
365,CA,HEROIN,0,9.5,2011,3,500
366,MI,HEROIN,31,13.0,2011,3,0
367,LA,HEROIN,17,3.3,2011,3,700
368,CA,HEROIN,10,23.0,2011,3,760
369,NM,HEROIN,12,1.9,2011,3,140
370,OH,HEROIN,43,3.4,2011,3,600
371,IL,HEROIN,44,25.0,2011,3,1800
372,MA,HEROIN,15,0.47,2011,3,120
373,TN,HEROIN,0,0.39,2011,3,160
374,NY,HEROIN,36,0.15,2011,3,0
375,MO,HEROIN,50,5.3,2011,3,450
376,AR,HEROIN,36,1.8,2011,3,600
377,NY,HEROIN,58,1000.0,2011,3,0
378,MA,HEROIN,17,3.1,2011,3,400
379,MI,HEROIN,19,0.27,2011,3,100
380,MO,HEROIN,41,3.9,2011,3,500
381,NM,HEROIN,24,510.0,2011,3,0
382,FL,HEROIN,4,3.8,2011,3,650
383,LA,HEROIN,23,5.1,2011,3,1700
384,MO,HEROIN,28,23.0,2011,3,0
385,TX,HEROIN,17,320.0,2011,3,0
386,MA,HEROIN,27,2.0,2011,3,240
387,CO,HEROIN,0,0.001,2011,3,0
388,PA,HEROIN,7,8.6,2011,3,0
389,MA,HEROIN,0,0.22,2011,3,80
390,OH,HEROIN,31,8.1,2011,3,0
391,NY,HEROIN,50,0.32,2011,3,0
392,OH,HEROIN,11,0.19,2011,3,0
393,IL,HEROIN,0,0.18,2011,3,0
394,MI,HEROIN,19,10.0,2011,3,1000
395,CA,HEROIN,10,1.0,2011,3,160
396,NJ,HEROIN,28,100.0,2011,3,0
397,TX,HEROIN,42,100.0,2011,3,0
398,CA,HEROIN,0,50.0,2011,3,2300
399,WV,HEROIN,75,2.0,2011,3,0
400,NC,HEROIN,77,450.0,2011,3,0
401,MI,HEROIN,25,86.0,2011,3,0
402,TN,HEROIN,0,0.29,2011,3,120
403,VA,HEROIN,4,100.0,2011,3,0
404,MI,HEROIN,0,0.18,2011,3,50
405,CO,HEROIN,0,0.51,2011,3,0
406,WV,HEROIN,20,0.44,2011,3,0
407,MA,HEROIN,0,12.0,2011,3,0
408,NY,HEROIN,27,1.6,2011,3,0
409,IL,HEROIN,29,7.0,2011,3,0
410,KS,HEROIN,32,0.91,2011,3,800
411,MA,HEROIN,21,25.0,2011,3,2000
412,TX,HEROIN,0,0.001,2011,3,0
413,RI,HEROIN,0,0.001,2011,3,0
414,IL,HEROIN,0,0.37,2011,3,100
415,CA,HEROIN,0,5.8,2011,3,0
416,NY,HEROIN,15,99.0,2011,3,0
417,GA,HEROIN,14,6.5,2011,3,1300
418,MA,HEROIN,0,0.25,2011,3,80
419,VA,HEROIN,5,60.0,2011,3,0
420,MO,HEROIN,49,2.2,2011,3,0
421,WV,HEROIN,13,0.19,2011,3,100
422,CA,HEROIN,0,0.18,2011,3,0
423,RI,HEROIN,10,30.0,2011,3,0
424,WV,HEROIN,43,74.0,2011,3,0
425,MD,HEROIN,23,23.0,2011,3,0
426,CA,HEROIN,0,25.0,2011,3,1200
427,NM,HEROIN,10,1.0,2011,3,80
428,FL,HEROIN,3,3.8,2011,3,520
429,FL,HEROIN,29,3.9,2011,3,520
430,WV,HEROIN,20,0.76,2011,3,150
431,OH,HEROIN,0,0.001,2011,3,0
432,NM,HEROIN,12,130.0,2011,3,0
433,NY,HEROIN,33,280.0,2011,3,0
434,CA,HEROIN,0,6.6,2011,3,0
435,NC,HEROIN,78,1600.0,2011,3,0
436,NY,HEROIN,36,24.0,2011,3,0
437,NM,HEROIN,19,47.0,2011,3,2000
438,MD,HEROIN,25,6.6,2011,3,0
439,TX,HEROIN,39,110.0,2011,3,0
440,TX,HEROIN,16,25.0,2011,3,1200
441,TX,HEROIN,40,7.9,2011,3,0
442,OH,HEROIN,27,0.51,2011,3,0
443,OH,HEROIN,20,25.0,2011,3,1300
444,KS,HEROIN,27,0.81,2011,3,400
445,WI,HEROIN,0,0.31,2011,3,75
446,CA,HEROIN,0,1600.0,2011,3,0
447,VA,HEROIN,29,3.7,2011,3,1700
448,MI,HEROIN,42,180.0,2011,3,0
449,AR,HEROIN,47,3.3,2011,3,1100
450,NY,HEROIN,0,0.001,2011,3,0
451,NY,HEROIN,32,1.6,2011,3,0
452,KS,HEROIN,88,0.45,2011,3,400
453,IL,HEROIN,86,23000.0,2011,3,0
454,CA,HEROIN,11,380.0,2011,3,0
455,AZ,HEROIN,0,23000.0,2011,3,0
456,IN,HEROIN,0,0.001,2011,3,0
457,LA,HEROIN,24,3.1,2011,3,700
458,NM,HEROIN,0,0.001,2011,3,0
459,MO,HEROIN,44,4.7,2011,3,750
460,OH,HEROIN,26,0.5,2011,3,0
461,NY,HEROIN,0,0.21,2011,3,0
462,NM,HEROIN,26,1.5,2011,4,100
463,TX,HEROIN,33,25.0,2011,4,1800
464,FL,HEROIN,11,28.0,2011,4,1600
465,NY,HEROIN,0,0.001,2011,4,0
466,CA,HEROIN,0,24.0,2011,4,1000
467,NY,HEROIN,35,23.0,2011,4,0
468,TX,HEROIN,0,1.0,2011,4,0
469,WV,HEROIN,31,2.0,2011,4,500
470,VT,HEROIN,20,14.0,2011,4,0
471,NM,HEROIN,26,150.0,2011,4,0
472,NY,HEROIN,26,35.0,2011,4,0
473,TX,HEROIN,0,1.0,2011,4,0
474,CT,HEROIN,19,2.4,2011,4,0
475,NM,HEROIN,10,2.8,2011,4,200
476,NM,HEROIN,22,0.84,2011,4,80
477,MA,HEROIN,19,9.9,2011,4,650
478,MI,HEROIN,40,0.63,2011,4,0
479,MD,HEROIN,23,2.5,2011,4,380
480,TX,HEROIN,46,9.7,2011,4,0
481,NJ,HEROIN,53,6.7,2011,4,0
482,MA,HEROIN,32,28.0,2011,4,1700
483,MS,HEROIN,33,1.3,2011,4,500
484,WV,HEROIN,20,1.1,2011,4,250
485,NJ,HEROIN,49,170.0,2011,4,0
486,OH,HEROIN,35,25.0,2011,4,1200
487,DC,HEROIN,31,0.41,2011,4,110
488,MO,HEROIN,40,6.9,2011,4,880
489,CT,HEROIN,22,2.9,2011,4,700
490,WV,HEROIN,25,0.18,2011,4,0
491,NM,HEROIN,6,0.77,2011,4,70
492,UT,HEROIN,0,0.33,2011,4,0
493,NM,HEROIN,12,51.0,2011,4,1400
494,NM,HEROIN,14,100.0,2011,4,2800
495,FL,HEROIN,14,2.7,2011,4,400
496,TX,HEROIN,90,2000.0,2011,4,0
497,NJ,HEROIN,42,0.24,2011,4,0
498,NJ,HEROIN,55,0.48,2011,4,0
499,VA,HEROIN,11,27.0,2011,4,0
500,TX,HEROIN,3,0.55,2011,4,0
501,WV,HEROIN,16,0.51,2011,4,150
502,WV,HEROIN,20,0.08,2011,4,50
503,NY,HEROIN,26,15.0,2011,4,0
504,MO,HEROIN,24,24.0,2011,4,2700
505,MO,HEROIN,41,40.0,2011,4,0
506,MI,HEROIN,51,0.6,2011,4,0
507,CA,HEROIN,0,12.0,2011,4,500
508,MD,HEROIN,29,2.6,2011,4,380
509,MI,HEROIN,26,28.0,2011,4,0
510,KS,HEROIN,0,0.018000000000000002,2011,4,0
511,NY,HEROIN,18,0.4,2011,4,0
512,FL,HEROIN,55,500.0,2011,4,0
513,WV,HEROIN,20,0.54,2011,4,300
514,WV,HEROIN,17,0.29,2011,4,100
515,MO,HEROIN,28,110.0,2011,4,0
516,PA,HEROIN,40,0.1,2011,4,0
517,KS,HEROIN,57,24.0,2011,4,0
518,TX,HEROIN,0,0.001,2011,4,0
519,TX,HEROIN,36,49.0,2011,4,3600
520,WV,HEROIN,34,0.17,2011,4,50
521,CA,HEROIN,0,2.9,2011,4,0
522,MI,HEROIN,0,0.09699999999999999,2011,4,0
523,NM,HEROIN,7,25.0,2011,4,950
524,VA,HEROIN,11,10.0,2011,4,0
525,NM,HEROIN,20,2.8,2011,4,200
526,MI,HEROIN,29,200.0,2011,4,0
527,TX,HEROIN,15,0.64,2011,4,0
528,MA,HEROIN,24,56.0,2011,4,3400
529,NM,HEROIN,13,48.0,2011,4,1800
530,NY,HEROIN,71,330.0,2011,4,0
531,OH,HEROIN,19,3300.0,2011,4,0
532,MI,HEROIN,0,0.12,2011,4,0
533,TX,HEROIN,45,6.0,2011,4,0
534,NM,HEROIN,0,1.5,2011,4,0
535,MO,HEROIN,36,9.5,2011,4,1400
536,IN,HEROIN,74,990.0,2011,4,0
537,TX,HEROIN,0,0.001,2011,4,0
538,VA,HEROIN,2,24.0,2011,4,1000
539,TX,HEROIN,23,85.0,2011,4,0
540,MO,HEROIN,40,9.5,2011,4,0
541,CA,HEROIN,13,25.0,2011,4,550
542,DE,HEROIN,0,0.12,2011,4,0
543,NM,HEROIN,21,2.7,2011,4,200
544,NM,HEROIN,13,1.6,2011,4,110
545,NM,HEROIN,17,3.0,2011,4,170
546,NY,HEROIN,27,2900.0,2011,4,0
547,CA,HEROIN,51,3300.0,2011,4,0
548,NM,HEROIN,8,1.9,2011,4,140
549,WV,HEROIN,34,0.19,2011,4,50
550,CT,HEROIN,26,76.0,2011,4,0
551,MO,HEROIN,0,0.001,2011,4,0
552,OH,HEROIN,0,0.1,2011,4,0
553,TX,HEROIN,33,12.0,2011,4,500
554,NY,HEROIN,28,230.0,2011,4,0
555,CA,HEROIN,0,23.0,2011,4,1200
556,NM,HEROIN,31,17.0,2011,4,0
557,IL,HEROIN,59,25.0,2011,4,2000
558,IL,HEROIN,43,1000.0,2011,4,0
559,NM,HEROIN,22,4.8,2011,4,250
560,MA,HEROIN,15,1.0,2011,4,250
561,WV,HEROIN,12,1.2,2011,4,500
562,TX,HEROIN,7,11.0,2011,4,0
563,TX,HEROIN,24,53.0,2011,4,0
564,TX,HEROIN,74,3200.0,2011,4,0
565,ME,HEROIN,35,0.22,2011,4,200
566,WV,HEROIN,8,23.0,2011,4,0
567,TX,HEROIN,38,94.0,2011,4,0
568,NM,HEROIN,13,1.0,2011,4,70
569,AZ,HEROIN,0,19.0,2011,4,0
570,WV,HEROIN,26,0.29,2011,4,0
571,NM,HEROIN,27,22.0,2011,4,0
572,NM,HEROIN,22,1.8,2011,4,200
573,NY,HEROIN,0,0.001,2011,4,0
574,TX,HEROIN,24,1.6,2011,4,0
