,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
67,LA,COCAINE,70,1.8,2010,1,0
68,MD,COCAINE,14,28,2010,1,850
69,UT,COCAINE,65,130,2010,1,3700
70,NM,COCAINE,60,0.58,2010,1,0
71,TX,COCAINE,31,25,2010,1,1200
72,CA,COCAINE,48,11,2010,1,400
73,GA,COCAINE,73,7.7,2010,1,0
74,MI,COCAINE,44,6000,2010,1,0
75,TX,COCAINE,84,1,2010,1,100
76,FL,COCAINE,25,58,2010,1,2400
77,NY,COCAINE,69,3.2,2010,1,0
78,NY,COCAINE,72,2000,2010,1,0
79,GA,COCAINE,36,27,2010,1,900
80,IL,COCAINE,0,81,2010,1,0
81,NY,COCAINE,59,13,2010,1,1200
82,FL,COCAINE,28,220,2010,1,0
83,FL,COCAINE,15,14,2010,1,0
84,TX,COCAINE,13,14,2010,1,450
85,TN,COCAINE,75,28,2010,1,1200
86,CA,COCAINE,30,1.4,2010,1,0
87,KS,COCAINE,54,2000,2010,1,0
88,NY,COCAINE,90,1000,2010,1,0
89,PA,COCAINE,35,28,2010,1,1100
90,NC,COCAINE,33,53,2010,1,1800
91,FL,COCAINE,17,28,2010,1,800
92,CA,COCAINE,63,55,2010,1,1600
93,CA,COCAINE,50,9.3,2010,1,420
94,GA,COCAINE,55,150,2010,1,0
95,NY,COCAINE,78,83,2010,1,3900
96,MI,COCAINE,36,39,2010,1,0
97,IN,COCAINE,27,3.3,2010,1,0
98,TX,COCAINE,0,0.19,2010,1,0
99,LA,COCAINE,71,55,2010,1,2300
100,CA,COCAINE,69,2.6,2010,1,200
102,IL,COCAINE,77,9900,2010,1,0
103,IN,COCAINE,68,250,2010,1,0
104,TX,COCAINE,76,29000,2010,1,0
105,TX,COCAINE,10,26,2010,1,0
106,TX,COCAINE,27,0.74,2010,1,0
107,KY,COCAINE,24,53,2010,1,1800
108,MO,COCAINE,0,27,2010,1,2000
109,LA,COCAINE,44,99,2010,1,0
110,NC,COCAINE,90,1.6,2010,1,260
112,TX,COCAINE,72,35000,2010,1,0
113,GA,COCAINE,44,29,2010,1,0
114,FL,COCAINE,74,41,2010,1,2400
115,IN,COCAINE,46,54,2010,1,0
116,CA,COCAINE,72,14,2010,1,380
117,CA,COCAINE,59,28,2010,1,900
118,TX,COCAINE,81,12000,2010,1,0
119,FL,COCAINE,18,56,2010,1,900
120,CA,COCAINE,30,6.2,2010,1,320
121,CO,COCAINE,30,14,2010,1,770
122,IL,COCAINE,72,46,2010,1,2600
123,KS,COCAINE,0,2.7,2010,1,0
124,OH,COCAINE,0,0.42,2010,1,0
125,OH,COCAINE,0,0.003,2010,1,0
126,CA,COCAINE,70,52,2010,1,1600
127,NY,COCAINE,73,1.1,2010,1,260
128,GA,COCAINE,67,0.91,2010,1,0
129,NH,COCAINE,13,29,2010,1,1000
130,IN,COCAINE,77,55,2010,1,2200
131,CA,COCAINE,0,15000,2010,1,0
132,FL,COCAINE,49,26,2010,1,1000
133,TN,COCAINE,46,110,2010,1,0
134,MO,COCAINE,70,27,2010,1,1300
135,IN,COCAINE,9,7.5,2010,1,400
136,VA,COCAINE,27,1.7,2010,1,0
137,NM,COCAINE,64,500,2010,1,0
138,NY,COCAINE,24,2,2010,1,0
139,CO,COCAINE,28,60,2010,1,2000
140,FL,COCAINE,11,360,2010,1,11000
141,AL,COCAINE,47,45,2010,1,2200
142,CA,COCAINE,84,250,2010,1,0
143,GA,COCAINE,0,0.16,2010,1,0
144,AZ,COCAINE,70,240,2010,1,0
145,NY,COCAINE,51,47,2010,1,2800
146,AZ,COCAINE,31,130,2010,1,2200
147,MI,COCAINE,22,28,2010,1,900
148,MA,COCAINE,78,2.3,2010,1,0
149,TX,COCAINE,0,8000,2010,1,0
150,MT,COCAINE,24,110,2010,1,5600
151,MD,COCAINE,0,0.001,2010,1,0
152,MD,COCAINE,25,42,2010,1,1700
153,TX,COCAINE,68,2900,2010,1,0
154,IN,COCAINE,31,1,2010,1,50
155,RI,COCAINE,36,6.9,2010,1,240
156,TX,COCAINE,24,260,2010,1,0
157,CA,COCAINE,55,11,2010,1,390
158,IA,COCAINE,62,16,2010,1,0
159,NJ,COCAINE,77,280,2010,1,0
160,PA,COCAINE,0,0.001,2010,1,0
161,FL,COCAINE,0,0.22,2010,1,60
162,CO,COCAINE,58,56,2010,1,0
163,CA,COCAINE,0,13000,2010,1,0
164,CA,COCAINE,69,1.1,2010,1,0
165,GA,COCAINE,75,2000,2010,1,0
166,MN,COCAINE,79,28,2010,1,1200
167,NY,COCAINE,51,6.9,2010,1,350
168,CA,COCAINE,70,7.2,2010,1,190
169,CA,COCAINE,30,0.5,2010,1,0
170,AZ,COCAINE,0,20000,2010,1,0
171,CA,COCAINE,28,14,2010,1,380
172,CO,COCAINE,60,980,2010,1,0
173,AZ,COCAINE,78,6900,2010,1,0
174,WV,COCAINE,80,6.5,2010,1,0
175,MO,COCAINE,25,160,2010,1,0
176,AR,COCAINE,31,56,2010,1,2200
177,FL,COCAINE,69,42,2010,1,1600
178,RI,COCAINE,56,3.1,2010,1,130
179,MO,COCAINE,0,0.001,2010,1,0
180,FL,COCAINE,55,28,2010,1,0
181,CA,COCAINE,67,980,2010,1,0
182,DC,COCAINE,64,7.7,2010,1,0
183,GA,COCAINE,34,35,2010,1,0
184,IN,COCAINE,8,8.1,2010,1,400
185,TX,COCAINE,65,2900,2010,1,0
186,FL,COCAINE,10,58,2010,1,2400
187,IN,COCAINE,50,50,2010,1,2100
188,CO,COCAINE,18,14,2010,1,400
189,IL,COCAINE,59,0.52,2010,1,100
190,FL,COCAINE,64,14,2010,1,1100
191,RI,COCAINE,59,11,2010,1,1400
192,MS,COCAINE,45,80,2010,1,2700
193,WV,COCAINE,72,0.67,2010,1,100
194,WI,COCAINE,76,190,2010,1,5700
195,IL,COCAINE,8,44,2010,1,0
196,PA,COCAINE,11,55,2010,1,1900
197,IA,COCAINE,0,0.56,2010,1,500
198,TN,COCAINE,65,22,2010,1,1000
199,NY,COCAINE,46,13,2010,1,700
200,ID,COCAINE,67,69,2010,1,0
201,NY,COCAINE,0,0.11,2010,1,0
202,CO,COCAINE,67,99,2010,1,0
203,GA,COCAINE,42,18,2010,1,0
204,CA,COCAINE,77,47,2010,1,1600
205,TX,COCAINE,40,44,2010,1,0
206,NY,COCAINE,53,52,2010,1,2500
207,NH,COCAINE,15,56,2010,1,2000
208,AZ,COCAINE,40,3.3,2010,1,0
209,VA,COCAINE,34,27,2010,1,1200
210,WA,COCAINE,78,25000,2010,1,0
211,PA,COCAINE,38,56,2010,1,2200
212,CT,COCAINE,0,0.001,2010,1,0
213,TN,COCAINE,30,0.25,2010,1,0
214,NJ,COCAINE,69,1000,2010,1,0
215,IL,COCAINE,63,110,2010,1,0
216,MA,COCAINE,48,85,2010,1,0
217,SC,COCAINE,61,14,2010,1,600
218,FL,COCAINE,38,110,2010,1,3600
219,OH,COCAINE,0,4000,2010,1,0
220,FL,COCAINE,42,48,2010,1,2100
221,IN,COCAINE,0,380,2010,1,0
222,MI,COCAINE,61,120,2010,1,0
223,MA,COCAINE,68,5000,2010,1,0
224,IN,COCAINE,34,1.5,2010,1,50
225,IN,COCAINE,26,210,2010,1,0
226,KY,COCAINE,22,120,2010,1,4600
227,IL,COCAINE,76,5.1,2010,1,280
228,LA,COCAINE,33,50,2010,1,2400
229,KS,COCAINE,0,250,2010,1,0
230,FL,COCAINE,78,20000,2010,1,0
231,LA,COCAINE,74,26,2010,1,1100
232,FL,COCAINE,67,10000,2010,1,0
233,CA,COCAINE,0,0.001,2010,1,0
234,IN,COCAINE,54,1.3,2010,1,0
235,TX,COCAINE,64,5500,2010,1,0
236,IL,COCAINE,91,120,2010,1,4300
237,NH,COCAINE,9,56,2010,1,2000
238,VA,COCAINE,76,110,2010,1,4000
239,LA,COCAINE,36,81,2010,1,2700
240,TX,COCAINE,17,0.54,2010,1,0
241,TN,COCAINE,81,2900,2010,1,0
242,NM,COCAINE,52,54,2010,1,1700
243,AZ,COCAINE,32,1.4,2010,1,0
244,AR,COCAINE,49,28,2010,1,950
245,NM,COCAINE,85,12,2010,1,0
246,WV,COCAINE,38,1.5,2010,1,250
247,CA,COCAINE,36,14,2010,1,400
248,GA,COCAINE,45,85,2010,1,0
249,AL,COCAINE,44,30,2010,1,0
250,FL,COCAINE,0,0.45,2010,1,0
251,AR,COCAINE,37,13,2010,1,600
252,NY,COCAINE,64,0.19,2010,1,0
253,FL,COCAINE,36,110,2010,1,2200
254,AZ,COCAINE,78,4.4,2010,1,0
256,FL,COCAINE,75,2000,2010,1,0
257,MT,COCAINE,19,56,2010,1,3000
258,OH,COCAINE,0,0.001,2010,1,0
259,CT,COCAINE,0,0.001,2010,1,0
260,GA,COCAINE,69,5000,2010,1,0
261,MI,COCAINE,44,1.1,2010,1,80
263,TX,COCAINE,0,0.001,2010,1,0
264,IN,COCAINE,28,14,2010,1,400
265,CA,COCAINE,12,27,2010,1,640
266,NH,COCAINE,43,20,2010,1,1500
267,NH,COCAINE,20,56,2010,1,2600
268,TX,COCAINE,91,12000,2010,1,0
269,FL,COCAINE,55,28,2010,1,0
270,CA,COCAINE,50,5.4,2010,1,220
271,NY,COCAINE,86,4.5,2010,1,0
272,GA,COCAINE,39,16,2010,1,0
273,FL,COCAINE,55,28,2010,1,1600
274,KS,COCAINE,11,870,2010,1,0
275,MO,COCAINE,31,9.4,2010,1,0
276,MD,COCAINE,64,0.2,2010,1,0
277,LA,COCAINE,58,27,2010,1,1200
278,NC,COCAINE,69,0.42,2010,1,0
279,PA,COCAINE,46,19,2010,1,0
280,DC,COCAINE,24,31,2010,1,1100
281,FL,COCAINE,19,27,2010,1,840
282,VT,COCAINE,71,26,2010,1,0
283,PA,COCAINE,63,27,2010,1,1100
284,AR,COCAINE,33,26,2010,1,1200
285,TX,COCAINE,74,22000,2010,1,0
286,LA,COCAINE,58,27,2010,1,1100
287,IN,COCAINE,0,0.11,2010,1,0
288,FL,COCAINE,72,300,2010,1,0
289,TX,COCAINE,50,2.1,2010,1,0
290,TX,COCAINE,71,20000,2010,1,0
291,CO,COCAINE,35,25,2010,1,800
292,GA,COCAINE,44,88,2010,1,0
293,GA,COCAINE,71,11,2010,1,0
294,PA,COCAINE,45,260,2010,1,0
295,PA,COCAINE,48,12,2010,1,0
296,VA,COCAINE,240,1000,2010,1,0
297,VA,COCAINE,0,0.001,2010,1,0
298,TX,COCAINE,0,0.001,2010,1,0
299,IN,COCAINE,27,14,2010,1,400
300,NY,COCAINE,0,0.25,2010,1,0
301,WI,COCAINE,40,85,2010,1,2800
302,MN,COCAINE,0,28,2010,1,1200
303,AZ,COCAINE,41,16,2010,1,0
304,TX,COCAINE,78,1000,2010,1,0
305,GA,COCAINE,59,46,2010,1,0
307,NY,COCAINE,60,27,2010,1,1400
308,NM,COCAINE,75,500,2010,1,0
309,IN,COCAINE,29,0.96,2010,1,50
310,TX,COCAINE,84,20000,2010,1,0
311,UT,COCAINE,41,5,2010,1,0
312,CA,COCAINE,72,1.3,2010,1,100
313,DC,COCAINE,61,2.3,2010,1,0
314,NY,COCAINE,0,0.001,2010,1,0
315,NY,COCAINE,69,56,2010,1,2400
316,FL,COCAINE,68,2.5,2010,1,500
317,MD,COCAINE,77,2000,2010,1,0
318,CT,COCAINE,0,0.001,2010,1,0
319,TN,COCAINE,54,83,2010,1,3000
320,WA,COCAINE,29,50,2010,1,0
321,GA,COCAINE,54,32,2010,1,1800
322,AR,COCAINE,30,83,2010,1,1400
323,MO,COCAINE,0,14,2010,1,440
324,TX,COCAINE,34,43,2010,1,0
325,FL,COCAINE,60,39,2010,1,2000
326,NY,COCAINE,79,0.53,2010,1,0
327,NY,COCAINE,70,630,2010,1,0
328,NY,COCAINE,54,720,2010,1,0
329,MO,COCAINE,0,14,2010,1,600
330,TX,COCAINE,0,0.001,2010,1,0
331,NY,COCAINE,70,500,2010,1,0
332,LA,COCAINE,81,2.2,2010,1,0
333,MD,COCAINE,76,11,2010,1,600
334,VA,COCAINE,25,21,2010,1,0
335,VA,COCAINE,18,26,2010,1,1200
336,TX,COCAINE,13,6.2,2010,1,200
337,NY,COCAINE,37,15,2010,1,0
338,LA,COCAINE,71,170000,2010,1,0
340,VA,COCAINE,62,260,2010,1,0
341,NY,COCAINE,52,26,2010,1,0
342,MO,COCAINE,0,27,2010,1,850
343,TX,COCAINE,65,5000,2010,1,0
344,FL,COCAINE,44,53,2010,1,2000
345,NY,COCAINE,74,1000,2010,1,0
346,PA,COCAINE,43,52,2010,1,2200
347,TN,COCAINE,74,18,2010,1,1000
348,CA,COCAINE,72,390,2010,1,11000
349,OH,COCAINE,63,26,2010,1,1200
350,TX,COCAINE,9,2,2010,1,0
351,FL,COCAINE,64,26,2010,1,1000
352,CA,COCAINE,46,4.6,2010,1,200
353,CA,COCAINE,53,11,2010,1,500
354,GA,COCAINE,45,0.72,2010,1,0
355,FL,COCAINE,67,1.5,2010,1,200
356,CA,COCAINE,31,1.4,2010,1,120
357,IN,COCAINE,15,26,2010,1,1100
358,IL,COCAINE,69,1.3,2010,1,0
359,AL,COCAINE,42,0.36,2010,1,0
360,NJ,COCAINE,72,11000,2010,1,0
362,VA,COCAINE,32,55,2010,1,2400
363,VA,COCAINE,272,1000,2010,1,0
364,NM,COCAINE,61,55,2010,1,1900
365,SC,COCAINE,12,14,2010,1,650
366,AL,COCAINE,53,54,2010,1,1500
367,GA,COCAINE,34,36,2010,1,0
368,NY,COCAINE,70,100,2010,1,0
369,NY,COCAINE,34,0.24,2010,1,0
370,NY,COCAINE,0,0.092,2010,1,0
371,OH,COCAINE,63,1.9,2010,1,0
372,CA,COCAINE,37,11,2010,1,420
373,IL,COCAINE,73,5.2,2010,1,0
374,IL,COCAINE,63,120,2010,1,0
375,PA,COCAINE,12,0.23,2010,1,0
376,FL,COCAINE,19,79,2010,1,0
377,WV,COCAINE,49,3.3,2010,1,300
378,CA,COCAINE,45,17,2010,1,640
379,IL,COCAINE,64,63,2010,1,0
380,FL,COCAINE,23,55,2010,1,2000
382,NY,COCAINE,52,1.1,2010,1,0
383,NY,COCAINE,0,0.001,2010,1,0
384,TX,COCAINE,83,1,2010,1,100
385,NM,COCAINE,78,6000,2010,1,0
386,IN,COCAINE,9,3.9,2010,1,200
387,TX,COCAINE,67,2000,2010,1,0
388,IN,COCAINE,84,10,2010,1,0
389,TX,COCAINE,70,32000,2010,1,0
390,IN,COCAINE,70,250,2010,1,8000
391,PA,COCAINE,15,13,2010,1,550
392,NY,COCAINE,43,9.7,2010,1,0
393,WA,COCAINE,62,110,2010,1,3200
394,CA,COCAINE,44,28,2010,1,750
395,CA,COCAINE,26,0.55,2010,1,0
396,TX,COCAINE,0,0.061,2010,1,0
397,MN,COCAINE,85,2.9,2010,1,400
398,TX,COCAINE,58,0.78,2010,1,0
399,AL,COCAINE,61,990,2010,1,0
400,VA,COCAINE,32,28,2010,1,0
401,CA,COCAINE,22,11,2010,1,400
402,MA,COCAINE,49,0.8,2010,1,0
403,CO,COCAINE,19,12,2010,1,400
404,WA,COCAINE,62,49,2010,1,1900
405,MD,COCAINE,49,14,2010,1,600
406,MD,COCAINE,24,27,2010,1,1100
407,WV,COCAINE,33,4.7,2010,1,650
408,MO,COCAINE,0,28,2010,1,1200
409,FL,COCAINE,49,28,2010,1,2200
410,FL,COCAINE,44,49,2010,1,2400
411,CA,COCAINE,49,12,2010,1,400
412,CA,COCAINE,27,2.8,2010,1,100
413,NM,COCAINE,16,7.4,2010,2,280
414,NM,COCAINE,49,3.6,2010,2,300
415,NY,COCAINE,38,79,2010,2,5000
416,MS,COCAINE,37,54,2010,2,2000
417,AL,COCAINE,78,44000,2010,2,0
418,MO,COCAINE,82,510,2010,2,0
419,MD,COCAINE,7,3.6,2010,2,0
420,MD,COCAINE,74,61,2010,2,0
421,MA,COCAINE,74,1000,2010,2,0
422,CA,COCAINE,24,0.97,2010,2,50
423,FL,COCAINE,58,12,2010,2,750
424,CT,COCAINE,66,2.8,2010,2,0
425,CO,COCAINE,22,26,2010,2,700
426,TN,COCAINE,74,56,2010,2,2000
427,WA,COCAINE,0,0.24,2010,2,0
428,NM,COCAINE,72,32000,2010,2,0
429,CA,COCAINE,62,41,2010,2,1400
430,PA,COCAINE,72,5.9,2010,2,0
431,AL,COCAINE,73,66000,2010,2,0
432,DC,COCAINE,22,4,2010,2,0
433,GA,COCAINE,42,26,2010,2,1000
434,MI,COCAINE,27,21,2010,2,0
435,CA,COCAINE,29,14,2010,2,450
436,TN,COCAINE,57,15,2010,2,1000
437,FL,COCAINE,58,24,2010,2,0
438,NM,COCAINE,42,48,2010,2,0
439,NY,COCAINE,33,6.4,2010,2,350
440,MD,COCAINE,0,0.001,2010,2,0
441,CA,COCAINE,0,9900,2010,2,0
442,MD,COCAINE,35,0.55,2010,2,0
443,MD,COCAINE,30,3.4,2010,2,0
444,MD,COCAINE,0,0.001,2010,2,0
445,AL,COCAINE,37,54,2010,2,1600
446,VT,COCAINE,72,48,2010,2,0
447,UT,COCAINE,0,0.17,2010,2,20
448,MD,COCAINE,0,0.001,2010,2,0
449,GA,COCAINE,61,54,2010,2,2200
450,FL,COCAINE,66,4.9,2010,2,0
451,CA,COCAINE,0,15000,2010,2,0
452,CT,COCAINE,65,0.27,2010,2,0
453,KS,COCAINE,0,0.048,2010,2,0
454,IN,COCAINE,84,1000,2010,2,0
455,FL,COCAINE,39,12,2010,2,0
456,MD,COCAINE,0,0.001,2010,2,0
457,MA,COCAINE,0,0.077,2010,2,0
458,SC,COCAINE,0,0.001,2010,2,0
459,AZ,COCAINE,19,190,2010,2,3100
460,MD,COCAINE,43,110,2010,2,3700
461,WV,COCAINE,49,1.7,2010,2,150
462,IN,COCAINE,0,2.5,2010,2,0
463,NM,COCAINE,30,55,2010,2,1600
464,MD,COCAINE,48,2.3,2010,2,150
465,VA,COCAINE,51,0.24,2010,2,0
466,FL,COCAINE,89,20000,2010,2,0
467,FL,COCAINE,61,2.1,2010,2,0
468,AL,COCAINE,34,28,2010,2,1100
469,TX,COCAINE,75,18000,2010,2,0
471,TX,COCAINE,49,63,2010,2,1600
472,FL,COCAINE,0,0.39,2010,2,100
473,UT,COCAINE,70,23,2010,2,1400
474,AR,COCAINE,0,0.001,2010,2,0
475,MD,COCAINE,0,0.001,2010,2,0
476,OH,COCAINE,39,16,2010,2,1100
477,MD,COCAINE,0,0.001,2010,2,0
478,WA,COCAINE,47,720,2010,2,0
479,VA,COCAINE,29,55,2010,2,2400
480,MO,COCAINE,62,27,2010,2,1100
481,IN,COCAINE,0,26,2010,2,0
482,NM,COCAINE,22,28,2010,2,800
483,CA,COCAINE,18,1.9,2010,2,80
484,FL,COCAINE,37,18,2010,2,0
485,IL,COCAINE,0,0.22,2010,2,0
486,MI,COCAINE,28,2.5,2010,2,0
487,FL,COCAINE,17,4.6,2010,2,120
488,FL,COCAINE,53,270,2010,2,0
489,NC,COCAINE,56,25,2010,2,1200
490,TX,COCAINE,75,9900,2010,2,0
491,NY,COCAINE,65,14,2010,2,800
492,MO,COCAINE,51,25,2010,2,1400
493,CT,COCAINE,54,2.7,2010,2,0
494,CT,COCAINE,58,0.16,2010,2,0
495,MI,COCAINE,19,97,2010,2,0
496,NM,COCAINE,70,63000,2010,2,0
497,TX,COCAINE,68,4500,2010,2,0
498,TX,COCAINE,21,85,2010,2,1800
499,CT,COCAINE,78,3.3,2010,2,0
500,TX,COCAINE,66,7.7,2010,2,0
501,MD,COCAINE,35,20,2010,2,2000
502,TX,COCAINE,0,7.1,2010,2,150
503,PA,COCAINE,71,870,2010,2,0
504,PA,COCAINE,82,5,2010,2,0
505,CA,COCAINE,22,10,2010,2,300
506,CA,COCAINE,25,3.3,2010,2,120
507,CA,COCAINE,0,20000,2010,2,0
509,MO,COCAINE,15,1000,2010,2,0
510,SD,COCAINE,0,440,2010,2,0
511,OH,COCAINE,20,26,2010,2,1200
512,UT,COCAINE,77,250,2010,2,0
513,IN,COCAINE,73,1.9,2010,2,0
514,OH,COCAINE,0,0.001,2010,2,0
515,CO,COCAINE,17,31,2010,2,0
516,IL,COCAINE,42,50,2010,2,0
517,CA,COCAINE,24,20,2010,2,620
518,FL,COCAINE,0,6.5,2010,2,0
519,TX,COCAINE,63,990,2010,2,24000
520,AZ,COCAINE,21,140,2010,2,2400
521,FL,COCAINE,33,3.6,2010,2,200
522,FL,COCAINE,13,220,2010,2,5200
523,GA,COCAINE,71,5000,2010,2,0
524,WV,COCAINE,74,1.1,2010,2,150
525,MD,COCAINE,38,3.9,2010,2,0
526,TX,COCAINE,63,34,2010,2,0
527,GA,COCAINE,0,0.001,2010,2,0
528,GA,COCAINE,63,26,2010,2,1200
529,WA,COCAINE,28,2.8,2010,2,0
530,FL,COCAINE,75,980,2010,2,0
531,AL,COCAINE,73,9900,2010,2,0
532,NY,COCAINE,68,0.23,2010,2,0
533,CA,COCAINE,29,0.74,2010,2,50
534,NJ,COCAINE,53,98,2010,2,0
535,SD,COCAINE,0,0.98,2010,2,0
536,MD,COCAINE,0,0.001,2010,2,0
537,FL,COCAINE,0,18,2010,2,900
538,FL,COCAINE,52,27,2010,2,1000
539,TX,COCAINE,0,3.1,2010,2,100
540,FL,COCAINE,70,4.6,2010,2,0
541,IL,COCAINE,77,35,2010,2,0
542,HI,COCAINE,0,2.7,2010,2,0
543,IL,COCAINE,24,69,2010,2,2400
544,WI,COCAINE,49,0.34,2010,2,0
545,CT,COCAINE,74,6,2010,2,0
546,FL,COCAINE,83,4.6,2010,2,1200
547,LA,COCAINE,29,35,2010,2,2000
548,MA,COCAINE,30,1.1,2010,2,60
549,OH,COCAINE,0,2000,2010,2,0
550,MD,COCAINE,0,0.001,2010,2,0
551,SC,COCAINE,0,0.001,2010,2,0
552,FL,COCAINE,75,5000,2010,2,0
553,TX,COCAINE,70,83000,2010,2,0
555,MI,COCAINE,44,7.6,2010,2,450
556,WV,COCAINE,48,2.4,2010,2,400
557,IL,COCAINE,78,540,2010,2,0
558,TX,COCAINE,0,1900,2010,2,0
559,FL,COCAINE,48,23,2010,2,0
560,CO,COCAINE,13,450,2010,2,0
561,FL,COCAINE,62,120,2010,2,0
562,CA,COCAINE,0,0.001,2010,2,0
563,CA,COCAINE,0,0.68,2010,2,0
564,MD,COCAINE,0,0.001,2010,2,0
565,MD,COCAINE,0,0.011,2010,2,0
566,KY,COCAINE,69,960,2010,2,0
567,CT,COCAINE,73,0.35,2010,2,0
568,CA,COCAINE,45,56,2010,2,1800
569,FL,COCAINE,0,1,2010,2,0
570,VA,COCAINE,30,0.75,2010,2,0
571,CO,COCAINE,69,1.8,2010,2,0
572,MD,COCAINE,49,0.66,2010,2,100
573,TX,COCAINE,70,2400,2010,2,0
574,NY,COCAINE,76,0.27,2010,2,0
575,MS,COCAINE,50,810,2010,2,0
576,PA,COCAINE,67,0.69,2010,2,0
577,MD,COCAINE,40,61,2010,2,2200
578,NV,COCAINE,25,56,2010,2,1200
579,GA,COCAINE,72,26,2010,2,1400
580,MD,COCAINE,0,0.001,2010,2,0
581,NY,COCAINE,37,0.54,2010,2,84
582,NY,COCAINE,79,3.4,2010,2,0
584,TX,COCAINE,30,7.9,2010,2,0
585,TX,COCAINE,0,0.12,2010,2,0
586,TN,COCAINE,31,2.8,2010,2,0
587,GA,COCAINE,67,5000,2010,2,0
588,TX,COCAINE,43,20,2010,2,0
589,LA,COCAINE,68,8000,2010,2,0
590,CA,COCAINE,24,1.8,2010,2,100
591,SC,COCAINE,47,27,2010,2,1000
592,WA,COCAINE,78,50,2010,2,1900
593,SD,COCAINE,0,62,2010,2,0
594,NY,COCAINE,59,0.61,2010,2,0
595,MD,COCAINE,62,25,2010,2,1200
596,PA,COCAINE,44,97,2010,2,0
597,PA,COCAINE,82,480,2010,2,0
598,LA,COCAINE,71,23000,2010,2,0
599,MD,COCAINE,23,1.9,2010,2,0
600,MD,COCAINE,35,14,2010,2,0
603,FL,COCAINE,53,16,2010,2,700
604,CA,COCAINE,0,7.1,2010,2,0
605,IL,COCAINE,78,25,2010,2,0
606,TX,COCAINE,70,27000,2010,2,0
607,FL,COCAINE,13,0.43,2010,2,0
608,OK,COCAINE,69,5000,2010,2,0
609,CT,COCAINE,74,0.32,2010,2,0
610,MA,COCAINE,38,27,2010,2,1200
611,TX,COCAINE,65,14,2010,2,500
612,CT,COCAINE,78,0.31,2010,2,0
613,NY,COCAINE,58,93,2010,2,0
614,FL,COCAINE,19,56,2010,2,2400
616,CA,COCAINE,29,1.5,2010,2,100
617,CA,COCAINE,0,25000,2010,2,0
618,NC,COCAINE,38,28,2010,2,1100
619,CA,COCAINE,26,28,2010,2,750
