,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
158,TX,COCAINE,0,1300.0,2016,3,0
159,MS,COCAINE,0,14000.0,2016,3,0
160,MN,COCAINE,0,45.0,2016,3,0
161,CA,COCAINE,72,1.0,2016,3,0
162,FL,COCAINE,92,0.97,2016,3,0
163,FL,COCAINE,93,1.0,2016,3,0
164,MS,COCAINE,82,1.1,2016,3,0
165,FL,COCAINE,78,1.0,2016,3,0
166,AZ,COCAINE,77,1.0,2016,3,0
167,AZ,COCAINE,0,11000.0,2016,3,0
168,AZ,COCAINE,0,2.0,2016,3,0
169,CA,COCAINE,74,0.99,2016,3,0
170,IL,COCAINE,56,28.0,2016,3,1500
171,CA,COCAINE,80,0.97,2016,4,0
172,TX,COCAINE,0,29000.0,2016,4,0
173,CA,COCAINE,92,1.0,2016,4,0
174,CA,COCAINE,80,0.98,2016,4,0
175,CA,COCAINE,77,1.0,2016,4,0
176,CA,COCAINE,75,1.0,2016,4,0
177,CA,COCAINE,79,0.98,2016,4,0
178,CA,COCAINE,0,3.2,2016,4,0
179,NJ,COCAINE,77,1.1,2016,4,0
180,CA,COCAINE,0,820000.0,2016,4,0
181,CA,COCAINE,76,0.98,2016,4,0
182,CA,COCAINE,76,0.99,2016,4,0
183,CA,COCAINE,78,0.99,2016,4,0
184,NY,COCAINE,0,24.0,2016,4,0
185,CA,COCAINE,90,1.0,2016,4,0
186,CA,COCAINE,0,12000.0,2016,4,0
187,MA,COCAINE,42,6.2,2016,4,280
188,VI,COCAINE,0,1.3,2016,4,0
189,NJ,COCAINE,78,1.1,2016,4,0
190,CA,COCAINE,0,110.0,2016,4,0
191,MS,COCAINE,0,190.0,2016,4,0
192,TX,COCAINE,78,14.0,2016,4,630
193,CA,COCAINE,80,1.0,2016,4,0
194,TX,COCAINE,0,130.0,2016,4,0
195,CA,COCAINE,0,1.5,2016,4,0
196,CA,COCAINE,74,1.0,2016,4,0
197,CA,COCAINE,79,0.98,2016,4,0
198,FL,COCAINE,6,28.0,2016,4,1300
199,FL,COCAINE,30,14.0,2016,4,550
200,CA,COCAINE,80,0.99,2016,4,0
201,FL,COCAINE,78,56.0,2016,4,3000
202,CA,COCAINE,80,0.97,2016,4,0
203,CA,COCAINE,0,30000.0,2016,4,0
204,NJ,COCAINE,0,25000.0,2016,4,0
205,CA,COCAINE,78,1.0,2016,4,0
206,CA,COCAINE,77,1.0,2016,4,0
207,GA,COCAINE,0,3.6,2016,4,0
208,CA,COCAINE,81,0.99,2016,4,0
209,CA,COCAINE,77,0.98,2016,4,0
210,CO,COCAINE,0,6900.0,2016,4,0
211,CA,COCAINE,0,0.001,2016,4,0
212,CA,COCAINE,80,1.0,2016,4,0
213,NM,COCAINE,0,12.0,2016,4,0
214,AL,COCAINE,0,2.6,2016,4,0
215,NY,COCAINE,0,22.0,2016,4,0
216,CA,COCAINE,80,1.0,2016,4,0
217,TX,COCAINE,90,0.99,2016,4,0
218,GA,COCAINE,0,0.001,2016,4,0
219,TX,COCAINE,92,0.97,2016,4,0
220,CA,COCAINE,80,1.0,2016,4,0
221,MA,COCAINE,36,14.0,2016,4,280
222,NJ,COCAINE,81,1.0,2016,4,0
223,FL,COCAINE,31,14.0,2016,4,550
224,CA,COCAINE,0,13.0,2016,4,0
225,CA,COCAINE,76,0.95,2016,4,0
226,CA,COCAINE,80,0.99,2016,4,0
227,TX,COCAINE,0,480.0,2016,4,0
228,CA,COCAINE,79,0.99,2016,4,0
229,CA,COCAINE,0,6.7,2016,4,0
230,CA,COCAINE,81,1.0,2016,4,0
231,FL,COCAINE,77,56.0,2016,4,2900
232,CA,COCAINE,91,1.1,2016,4,0
233,TX,COCAINE,77,1.0,2016,4,0
234,NY,COCAINE,0,15.0,2016,4,0
235,FL,COCAINE,0,980.0,2016,4,0
236,AK,COCAINE,0,140.0,2016,5,0
237,FL,COCAINE,34,57.0,2016,5,2100
238,CA,COCAINE,87,57.0,2016,5,1800
239,AK,COCAINE,0,1400.0,2016,5,0
240,CA,COCAINE,0,10000.0,2016,5,0
241,CA,COCAINE,73,1.0,2016,5,0
242,TX,COCAINE,0,2000.0,2016,5,0
243,CA,COCAINE,70,1.0,2016,5,0
244,CA,COCAINE,72,1.0,2016,5,0
245,PR,COCAINE,0,5000.0,2016,5,0
246,TX,COCAINE,0,460.0,2016,5,0
247,MA,COCAINE,36,14.0,2016,5,580
248,NY,COCAINE,0,0.001,2016,5,0
249,TX,COCAINE,68,56.0,2016,5,2000
250,NY,COCAINE,0,0.001,2016,5,0
251,AZ,COCAINE,0,4900.0,2016,5,0
252,MO,COCAINE,89,1000.0,2016,5,0
253,OK,COCAINE,0,22.0,2016,5,0
254,CA,COCAINE,77,1.0,2016,6,0
255,MI,COCAINE,73,55.0,2016,6,2800
256,TX,COCAINE,85,28.0,2016,6,1100
257,FL,COCAINE,79,0.99,2016,6,0
258,CA,COCAINE,75,1.0,2016,6,0
259,CA,COCAINE,77,0.99,2016,6,0
260,FL,COCAINE,80,1.0,2016,6,0
261,FL,COCAINE,75,0.94,2016,6,0
262,CA,COCAINE,77,1.0,2016,6,0
263,CA,COCAINE,79,0.99,2016,6,0
264,CA,COCAINE,77,0.98,2016,6,0
265,MS,COCAINE,0,84000.0,2016,6,0
266,CA,COCAINE,80,1.1,2016,6,0
267,FL,COCAINE,81,1.1,2016,6,0
268,FL,COCAINE,81,1.0,2016,6,0
269,CA,COCAINE,76,0.99,2016,6,0
270,CA,COCAINE,0,690000.0,2016,6,0
271,CA,COCAINE,81,1.0,2016,6,0
272,CA,COCAINE,81,1.0,2016,6,0
273,FL,COCAINE,80,1.0,2016,6,0
274,FL,COCAINE,78,1.0,2016,6,0
275,CA,COCAINE,78,1.0,2016,6,0
276,TX,COCAINE,0,3000.0,2016,6,0
277,FL,COCAINE,81,0.97,2016,6,0
278,CA,COCAINE,78,1.0,2016,6,0
279,CA,COCAINE,76,1.1,2016,6,0
280,FL,COCAINE,80,0.94,2016,6,0
281,CA,COCAINE,75,1.0,2016,6,0
282,NV,COCAINE,0,130.0,2016,6,0
283,CA,COCAINE,76,0.98,2016,6,0
284,FL,COCAINE,79,1.0,2016,6,0
285,CA,COCAINE,0,980.0,2016,6,0
286,FL,COCAINE,81,1.1,2016,6,0
287,TX,COCAINE,0,97.0,2016,6,0
288,CA,COCAINE,80,1.0,2016,6,0
289,CA,COCAINE,79,1.0,2016,6,0
290,CA,COCAINE,78,0.99,2016,6,0
291,CA,COCAINE,78,1.0,2016,6,0
292,TX,COCAINE,0,5000.0,2016,6,0
293,FL,COCAINE,84,1.2,2016,6,0
294,CA,COCAINE,77,0.99,2016,6,0
295,CA,COCAINE,76,1.0,2016,6,0
296,FL,COCAINE,82,1.0,2016,6,0
297,CA,COCAINE,78,1.0,2016,6,0
298,FL,COCAINE,83,0.97,2016,6,0
299,IA,COCAINE,0,0.38,2016,6,0
300,FL,COCAINE,82,1.0,2016,6,0
301,FL,COCAINE,78,0.99,2016,6,0
302,FL,COCAINE,74,1.1,2016,6,0
303,FL,COCAINE,78,1.0,2016,6,0
304,CA,COCAINE,75,1.0,2016,6,0
305,CA,COCAINE,81,1.0,2016,6,0
306,TX,COCAINE,0,990.0,2016,6,0
307,CA,COCAINE,77,1.0,2016,6,0
308,FL,COCAINE,81,0.94,2016,6,0
309,TX,COCAINE,0,0.001,2016,6,0
310,CA,COCAINE,0,0.84,2016,6,0
311,CA,COCAINE,77,1.0,2016,6,0
312,CA,COCAINE,76,0.98,2016,6,0
313,CA,COCAINE,78,1.0,2016,6,0
314,CA,COCAINE,78,1.0,2016,6,0
315,CA,COCAINE,75,1.0,2016,6,0
316,CA,COCAINE,0,160000.0,2016,6,0
317,FL,COCAINE,80,1.2,2016,6,0
318,FL,COCAINE,80,1.0,2016,6,0
319,TX,COCAINE,0,0.001,2016,6,0
320,CA,COCAINE,0,11000.0,2016,6,0
321,FL,COCAINE,0,670000.0,2016,6,0
322,FL,COCAINE,0,550.0,2016,7,0
323,TX,COCAINE,0,68.0,2016,7,0
324,FL,COCAINE,0,1000.0,2016,7,0
325,CA,COCAINE,0,0.16,2016,7,0
326,MI,COCAINE,0,0.62,2016,7,0
327,CA,COCAINE,0,0.19,2016,7,0
328,AZ,COCAINE,0,0.26,2016,7,0
329,TX,COCAINE,0,6.9,2016,7,0
330,FL,COCAINE,83,1.0,2016,8,0
331,NY,COCAINE,0,93.0,2016,8,0
332,CA,COCAINE,0,0.88,2016,8,0
333,CA,COCAINE,78,0.99,2016,8,0
334,CA,COCAINE,0,0.45,2016,8,0
335,CA,COCAINE,85,0.98,2016,8,0
336,CA,COCAINE,0,14000.0,2016,8,0
337,CA,COCAINE,77,1.0,2016,8,0
338,CA,COCAINE,77,1.0,2016,8,0
339,CA,COCAINE,0,15000.0,2016,8,0
340,FL,COCAINE,83,1.0,2016,8,0
341,VA,COCAINE,0,0.84,2016,8,0
342,VA,COCAINE,0,0.001,2016,8,0
343,CA,COCAINE,72,1.1,2016,8,0
344,GA,COCAINE,0,990.0,2016,8,0
345,GA,COCAINE,0,4.9,2016,8,0
346,FL,COCAINE,0,41000.0,2016,8,0
347,AL,COCAINE,0,110.0,2016,8,0
348,VA,COCAINE,0,0.69,2016,8,0
349,NY,COCAINE,14,7.9,2016,8,1400
350,CA,COCAINE,82,1.1,2016,8,0
351,FL,COCAINE,0,100000.0,2016,8,0
352,CA,COCAINE,0,3000.0,2016,8,0
353,FL,COCAINE,93,0.99,2016,8,0
354,CA,COCAINE,81,0.97,2016,8,0
355,NY,COCAINE,0,11.0,2016,8,0
356,CA,COCAINE,0,42000.0,2016,8,0
357,CA,COCAINE,76,1.0,2016,8,0
358,VA,COCAINE,0,1.0,2016,8,0
359,CA,COCAINE,74,1.0,2016,8,0
360,CA,COCAINE,0,10000.0,2016,8,0
361,AR,COCAINE,0,6000.0,2016,9,0
362,MA,COCAINE,40,0.89,2016,9,1500
363,WA,COCAINE,0,44.0,2016,9,0
364,CA,COCAINE,0,500.0,2016,9,0
365,CA,COCAINE,89,1.0,2016,9,0
366,CA,COCAINE,0,5000.0,2016,9,0
367,TX,COCAINE,0,1000.0,2016,9,0
368,WA,COCAINE,0,430.0,2016,9,0
369,CA,COCAINE,0,20000.0,2016,9,0
370,MD,COCAINE,0,28.0,2016,9,0
371,WA,COCAINE,0,1100.0,2016,9,0
372,LA,COCAINE,42,13.0,2016,9,600
373,GA,COCAINE,0,27.0,2016,9,0
374,CA,COCAINE,92,1.1,2016,9,0
375,MD,COCAINE,0,2.9,2016,9,0
376,MD,COCAINE,0,8.4,2016,9,0
377,CA,COCAINE,81,1.3,2016,9,0
378,CA,COCAINE,83,1.0,2016,9,0
379,TX,COCAINE,0,4000.0,2016,10,0
380,CA,COCAINE,87,1.0,2016,10,0
381,CA,COCAINE,86,0.96,2016,10,0
382,PA,COCAINE,86,0.41,2016,10,50
383,CA,COCAINE,0,19000.0,2016,10,0
384,CA,COCAINE,82,1.1,2016,10,0
385,CA,COCAINE,76,0.97,2016,10,0
386,MS,COCAINE,0,5000.0,2016,10,0
387,CA,COCAINE,81,1.0,2016,10,0
388,CA,COCAINE,0,980.0,2016,10,0
389,CA,COCAINE,82,1.0,2016,10,0
390,FL,COCAINE,0,1000.0,2016,10,0
391,CA,COCAINE,30,28.0,2016,10,700
392,CA,COCAINE,72,1.0,2016,10,0
393,CA,COCAINE,0,15000.0,2016,10,0
394,CA,COCAINE,86,0.99,2016,10,0
395,CA,COCAINE,35,1.0,2016,10,0
396,CA,COCAINE,86,0.99,2016,10,0
397,CA,COCAINE,87,1.0,2016,10,0
398,CA,COCAINE,76,1.0,2016,10,0
399,CA,COCAINE,0,15000.0,2016,10,0
400,CA,COCAINE,0,14000.0,2016,10,0
401,IL,COCAINE,31,30.0,2016,10,800
402,SC,COCAINE,39,28.0,2016,10,1200
403,UT,COCAINE,0,170.0,2016,10,0
404,CA,COCAINE,0,10000.0,2016,11,0
405,CA,COCAINE,78,0.98,2016,11,0
406,CA,COCAINE,75,0.99,2016,11,0
407,CA,COCAINE,85,0.99,2016,11,0
408,TX,COCAINE,0,1900.0,2016,11,0
409,AL,COCAINE,0,1.0,2016,12,0
410,CA,COCAINE,79,1.0,2016,12,0
411,FL,COCAINE,0,12.0,2016,12,0
412,CA,COCAINE,0,10000.0,2016,12,0
413,FL,COCAINE,0,55.0,2016,12,0
414,GA,COCAINE,0,10000.0,2016,12,0
415,LA,COCAINE,0,0.95,2016,12,0
416,CA,COCAINE,83,0.99,2016,12,0
417,CA,COCAINE,77,1.0,2016,12,0
418,GA,COCAINE,88,0.98,2016,12,0
419,GA,COCAINE,87,0.97,2016,12,0
420,GA,COCAINE,86,0.96,2016,12,0
421,MD,COCAINE,65,0.24,2016,12,30
